https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1705629600000,2024-01-19 02:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705626000000,2024-01-19 01:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705622400000,2024-01-19 00:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705618800000,2024-01-18 23:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705615200000,2024-01-18 22:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705611600000,2024-01-18 21:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705608000000,2024-01-18 20:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705604400000,2024-01-18 19:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705600800000,2024-01-18 18:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705597200000,2024-01-18 17:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705593600000,2024-01-18 16:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705590000000,2024-01-18 15:00:00,BNT/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1705586400000,2024-01-18 14:00:00,BNT/USDT,0.7,0.7,0.7,0.7,11.0479,15.7828,11.0479,15.7828,1,0.7
1705582800000,2024-01-18 13:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705579200000,2024-01-18 12:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705575600000,2024-01-18 11:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705572000000,2024-01-18 10:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705568400000,2024-01-18 09:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705564800000,2024-01-18 08:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705561200000,2024-01-18 07:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705557600000,2024-01-18 06:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705554000000,2024-01-18 05:00:00,BNT/USDT,0.7601,0.7601,0.7601,0.7601,0,0,0,0,0,0.7151
1705550400000,2024-01-18 04:00:00,BNT/USDT,0.6637,0.7601,0.6637,0.7601,2.5399,3.568,1.1847,1.7851,2,0.7151
1705546800000,2024-01-18 03:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705543200000,2024-01-18 02:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705539600000,2024-01-18 01:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705536000000,2024-01-18 00:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705532400000,2024-01-17 23:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705528800000,2024-01-17 22:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705525200000,2024-01-17 21:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705521600000,2024-01-17 20:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705518000000,2024-01-17 19:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705514400000,2024-01-17 18:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705510800000,2024-01-17 17:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,0,0,0,0,0,0.6759
1705507200000,2024-01-17 16:00:00,BNT/USDT,0.6759,0.6759,0.6759,0.6759,10.6805,15.8019,10.6805,15.8019,1,0.6759
1705503600000,2024-01-17 15:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705500000000,2024-01-17 14:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705496400000,2024-01-17 13:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705492800000,2024-01-17 12:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705489200000,2024-01-17 11:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705485600000,2024-01-17 10:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705482000000,2024-01-17 09:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705478400000,2024-01-17 08:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705474800000,2024-01-17 07:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705471200000,2024-01-17 06:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705467600000,2024-01-17 05:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705464000000,2024-01-17 04:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705460400000,2024-01-17 03:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705456800000,2024-01-17 02:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705453200000,2024-01-17 01:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,0,0,0,0,0,0.6235
1705449600000,2024-01-17 00:00:00,BNT/USDT,0.6235,0.6235,0.6235,0.6235,8.5809,13.7626,8.5809,13.7626,1,0.6235
1705446000000,2024-01-16 23:00:00,BNT/USDT,0.6998,0.6998,0.6998,0.6998,0,0,0,0,0,0.6731
1705442400000,2024-01-16 22:00:00,BNT/USDT,0.6998,0.6998,0.6998,0.6998,0,0,0,0,0,0.6731
1705438800000,2024-01-16 21:00:00,BNT/USDT,0.6998,0.6998,0.6998,0.6998,0,0,0,0,0,0.6731
1705435200000,2024-01-16 20:00:00,BNT/USDT,0.6998,0.6998,0.6998,0.6998,0,0,0,0,0,0.6731
1705431600000,2024-01-16 19:00:00,BNT/USDT,0.6998,0.6998,0.6998,0.6998,0,0,0,0,0,0.6731
1705428000000,2024-01-16 18:00:00,BNT/USDT,0.6998,0.6998,0.6998,0.6998,0,0,0,0,0,0.6731
1705424400000,2024-01-16 17:00:00,BNT/USDT,0.6243,0.6998,0.6243,0.6998,2.2163,3.3022,2.2163,3.3022,2,0.6731
1705420800000,2024-01-16 16:00:00,BNT/USDT,0.7279,0.8,0.6946,0.6946,245.7243,310.7575,245.7243,310.7575,6,0.7916
1705417200000,2024-01-16 15:00:00,BNT/USDT,0.6701,0.6701,0.6701,0.6701,0,0,0,0,0,0.6701
1705413600000,2024-01-16 14:00:00,BNT/USDT,0.6701,0.6701,0.6701,0.6701,0,0,0,0,0,0.6701
1705410000000,2024-01-16 13:00:00,BNT/USDT,0.6701,0.6701,0.6701,0.6701,0.4093,0.6109,0,0,1,0.6701
1705406400000,2024-01-16 12:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705402800000,2024-01-16 11:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705399200000,2024-01-16 10:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705395600000,2024-01-16 09:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705392000000,2024-01-16 08:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705388400000,2024-01-16 07:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705384800000,2024-01-16 06:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705381200000,2024-01-16 05:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705377600000,2024-01-16 04:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705374000000,2024-01-16 03:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705370400000,2024-01-16 02:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705366800000,2024-01-16 01:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705363200000,2024-01-16 00:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705359600000,2024-01-15 23:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705356000000,2024-01-15 22:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705352400000,2024-01-15 21:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705348800000,2024-01-15 20:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705345200000,2024-01-15 19:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705341600000,2024-01-15 18:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705338000000,2024-01-15 17:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705334400000,2024-01-15 16:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705330800000,2024-01-15 15:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705327200000,2024-01-15 14:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705323600000,2024-01-15 13:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705320000000,2024-01-15 12:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705316400000,2024-01-15 11:00:00,BNT/USDT,0.6101,0.6101,0.6101,0.6101,0,0,0,0,0,0.66
1705312800000,2024-01-15 10:00:00,BNT/USDT,0.7101,0.7101,0.6101,0.6101,3.0006,4.5633,0,0,4,0.66
1705309200000,2024-01-15 09:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705305600000,2024-01-15 08:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705302000000,2024-01-15 07:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705298400000,2024-01-15 06:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705294800000,2024-01-15 05:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705291200000,2024-01-15 04:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705287600000,2024-01-15 03:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705284000000,2024-01-15 02:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705280400000,2024-01-15 01:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705276800000,2024-01-15 00:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705273200000,2024-01-14 23:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705269600000,2024-01-14 22:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705266000000,2024-01-14 21:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705262400000,2024-01-14 20:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705258800000,2024-01-14 19:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705255200000,2024-01-14 18:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705251600000,2024-01-14 17:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705248000000,2024-01-14 16:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705244400000,2024-01-14 15:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705240800000,2024-01-14 14:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705237200000,2024-01-14 13:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705233600000,2024-01-14 12:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705230000000,2024-01-14 11:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705226400000,2024-01-14 10:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705222800000,2024-01-14 09:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705219200000,2024-01-14 08:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705215600000,2024-01-14 07:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705212000000,2024-01-14 06:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705208400000,2024-01-14 05:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705204800000,2024-01-14 04:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705201200000,2024-01-14 03:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705197600000,2024-01-14 02:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705194000000,2024-01-14 01:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705190400000,2024-01-14 00:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705186800000,2024-01-13 23:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705183200000,2024-01-13 22:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705179600000,2024-01-13 21:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705176000000,2024-01-13 20:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705172400000,2024-01-13 19:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705168800000,2024-01-13 18:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705165200000,2024-01-13 17:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705161600000,2024-01-13 16:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705158000000,2024-01-13 15:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705154400000,2024-01-13 14:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705150800000,2024-01-13 13:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705147200000,2024-01-13 12:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705143600000,2024-01-13 11:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705140000000,2024-01-13 10:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705136400000,2024-01-13 09:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705132800000,2024-01-13 08:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705129200000,2024-01-13 07:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705125600000,2024-01-13 06:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705122000000,2024-01-13 05:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705118400000,2024-01-13 04:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705114800000,2024-01-13 03:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705111200000,2024-01-13 02:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705107600000,2024-01-13 01:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705104000000,2024-01-13 00:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705100400000,2024-01-12 23:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705096800000,2024-01-12 22:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705093200000,2024-01-12 21:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705089600000,2024-01-12 20:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705086000000,2024-01-12 19:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705082400000,2024-01-12 18:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705078800000,2024-01-12 17:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705075200000,2024-01-12 16:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705071600000,2024-01-12 15:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705068000000,2024-01-12 14:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705064400000,2024-01-12 13:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705060800000,2024-01-12 12:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705057200000,2024-01-12 11:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705053600000,2024-01-12 10:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705050000000,2024-01-12 09:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705046400000,2024-01-12 08:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705042800000,2024-01-12 07:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705039200000,2024-01-12 06:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705035600000,2024-01-12 05:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705032000000,2024-01-12 04:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705028400000,2024-01-12 03:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705024800000,2024-01-12 02:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705021200000,2024-01-12 01:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705017600000,2024-01-12 00:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705014000000,2024-01-11 23:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705010400000,2024-01-11 22:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705006800000,2024-01-11 21:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1705003200000,2024-01-11 20:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704999600000,2024-01-11 19:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704996000000,2024-01-11 18:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704992400000,2024-01-11 17:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704988800000,2024-01-11 16:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704985200000,2024-01-11 15:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704981600000,2024-01-11 14:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704978000000,2024-01-11 13:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704974400000,2024-01-11 12:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704970800000,2024-01-11 11:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704967200000,2024-01-11 10:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704963600000,2024-01-11 09:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704960000000,2024-01-11 08:00:00,BNT/USDT,0.7021,0.7021,0.7021,0.7021,0,0,0,0,0,0.5879
1704956400000,2024-01-11 07:00:00,BNT/USDT,0.5877,0.7021,0.5877,0.7021,265.9844,452.4076,265.9844,452.4076,4,0.5879
1704952800000,2024-01-11 06:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704949200000,2024-01-11 05:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704945600000,2024-01-11 04:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704942000000,2024-01-11 03:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704938400000,2024-01-11 02:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704934800000,2024-01-11 01:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704931200000,2024-01-11 00:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704927600000,2024-01-10 23:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704924000000,2024-01-10 22:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704920400000,2024-01-10 21:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704916800000,2024-01-10 20:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704913200000,2024-01-10 19:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704909600000,2024-01-10 18:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704906000000,2024-01-10 17:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704902400000,2024-01-10 16:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704898800000,2024-01-10 15:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0.5599
1704895200000,2024-01-10 14:00:00,BNT/USDT,0.5599,0.5599,0.5599,0.5599,1.5094,2.696,1.5094,2.696,1,0.5599
1704891600000,2024-01-10 13:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.5787
1704888000000,2024-01-10 12:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.5787
1704884400000,2024-01-10 11:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.5787
1704880800000,2024-01-10 10:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.5787
1704877200000,2024-01-10 09:00:00,BNT/USDT,0.58,0.58,0.58,0.58,0,0,0,0,0,0.5787
1704873600000,2024-01-10 08:00:00,BNT/USDT,0.5005,0.58,0.5005,0.58,1.2944,2.2375,1.2944,2.2375,2,0.5787
1704870000000,2024-01-10 07:00:00,BNT/USDT,0.5222,0.5222,0.5005,0.5005,44.5703,88.9581,0,0,3,0.501
1704866400000,2024-01-10 06:00:00,BNT/USDT,0.5878,0.5878,0.5878,0.5878,0,0,0,0,0,0.5878
1704862800000,2024-01-10 05:00:00,BNT/USDT,0.5878,0.5878,0.5878,0.5878,0,0,0,0,0,0.5878
1704859200000,2024-01-10 04:00:00,BNT/USDT,0.5878,0.5878,0.5878,0.5878,0,0,0,0,0,0.5878
1704855600000,2024-01-10 03:00:00,BNT/USDT,0.5878,0.5878,0.5878,0.5878,0,0,0,0,0,0.5878
1704852000000,2024-01-10 02:00:00,BNT/USDT,0.5878,0.5878,0.5878,0.5878,0,0,0,0,0,0.5878
1704848400000,2024-01-10 01:00:00,BNT/USDT,0.5878,0.5878,0.5878,0.5878,0,0,0,0,0,0.5878
1704844800000,2024-01-10 00:00:00,BNT/USDT,0.5878,0.5878,0.5878,0.5878,0,0,0,0,0,0.5878
