https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1667433600000,2022-11-03 00:00:00,YFI/USDT,7870,8510.04,7870,7911.93,56382.00683199,6.997285,29244.46184035,3.628321,2343,8058.649327009545596674
1667347200000,2022-11-02 00:00:00,YFI/USDT,8060.34,8150.49,7665.95,7777.42,38718.1373222,4.870063,19437.37752369,2.445183,1953,7950.940826020889787045
1667260800000,2022-11-01 00:00:00,YFI/USDT,8123.66,8225.34,7981.57,8029.57,4161.17119425,0.515554,2139.97170573,0.264893,216,8071.925191730045510314
1667174400000,2022-10-31 00:00:00,YFI/USDT,8210.1,8349.54,8015.04,8123.65,34790.60339351,4.267394,17247.30550575,2.1159,1687,8152.996191854318806321
1667088000000,2022-10-30 00:00:00,YFI/USDT,8510.04,8612.17,8055.14,8180.4,55143.53130995,6.692,26986.20052838,3.27544,2427,8240.67269572998037843
1667001600000,2022-10-29 00:00:00,YFI/USDT,8247,8506.29,8207.19,8500.8,25485.56536247,3.031974,12572.67963387,1.495819,1224,8406.287506027060658954
1666915200000,2022-10-28 00:00:00,YFI/USDT,7999.24,8323.96,7868.61,8218.36,61332.85903418,7.554813,31103.93927224,3.831876,2530,8120.774718378472914238
1666828800000,2022-10-27 00:00:00,YFI/USDT,8188.27,8553.1,8018.45,8018.45,31495.33558235,3.798819,15488.49320015,1.867776,1375,8291.657564183178733876
1666742400000,2022-10-26 00:00:00,YFI/USDT,8017.09,8340.62,8017.09,8178.32,6236.99366022,0.758637,3585.74039061,0.436424,307,8221.681663143183639799
1666656000000,2022-10-25 00:00:00,YFI/USDT,7735.49,8423.07,7724.38,8023.85,11362.49037931,1.401419,6139.71171567,0.757718,521,8109.114926843382902673
1666569600000,2022-10-24 00:00:00,YFI/USDT,7644.84,7684.62,7541.75,7606.11,8426.08669876,1.101989,2442.97874148,0.321014,256,7646.450847778674986911
1666483200000,2022-10-23 00:00:00,YFI/USDT,7592.77,7863.65,7510.58,7785.01,14992.42512648,1.968855,7704.84482982,1.011777,949,7614.884567049876397975
1666396800000,2022-10-22 00:00:00,YFI/USDT,7553.55,7626.2,7503.66,7575.38,5561.63150612,0.737874,2558.39726223,0.339206,317,7537.40550952848891217
1666310400000,2022-10-21 00:00:00,YFI/USDT,7486.9,7646.38,7311.52,7602.21,25789.78766816,3.459555,12543.39128977,1.682374,1219,7455.399083323393158643
1666224000000,2022-10-20 00:00:00,YFI/USDT,7471.66,7668.35,7387.3,7529.45,47625.95392155,6.274349,24274.68675682,3.197603,2049,7590.91340780157086862
1666137600000,2022-10-19 00:00:00,YFI/USDT,7728.75,7753.65,7444.01,7471.66,25370.92905711,3.338146,12396.88673625,1.630372,1081,7600.952785206655748817
1666051200000,2022-10-18 00:00:00,YFI/USDT,7966.97,7969.28,7571.94,7728.75,51791.99266122,6.704751,26682.15242632,3.454916,2458,7725.727896192020848493
1665964800000,2022-10-17 00:00:00,YFI/USDT,7828.32,7968.97,7812.1,7899.42,4686.96558615,0.593383,2266.03767572,0.286972,264,7898.897691193379853854
1665878400000,2022-10-16 00:00:00,YFI/USDT,7659.76,7735.49,7626.68,7727.49,23.48016402,0.003068,2.45988582,0.000318,6,7653.417348110782064289
1665792000000,2022-10-15 00:00:00,YFI/USDT,7571.96,7639.38,7499.19,7538.29,21227.11413057,2.798587,10916.4418322,1.439125,939,7584.974676833232701356
1665705600000,2022-10-14 00:00:00,YFI/USDT,7828.32,7973.52,7485.99,7570.23,108904.41043457,14.122384,54197.33654596,7.02933,4505,7713.788854796504029136
1665619200000,2022-10-13 00:00:00,YFI/USDT,7758.22,7793.08,7236.1,7757.23,59307.29674382,7.864523,29430.07169318,3.903723,2689,7544.256384244831257004
1665532800000,2022-10-12 00:00:00,YFI/USDT,7857.41,7906.72,7854.18,7875.19,253.66933709,0.032254,135.40034287,0.017225,25,7864.757804481629948026
1665446400000,2022-10-11 00:00:00,YFI/USDT,7849.78,7924.4,7604.47,7774.22,21570.01882938,2.799963,10272.10062268,1.33387,900,7704.016221440705476298
1665360000000,2022-10-10 00:00:00,YFI/USDT,8097.53,8141.15,7834.17,7849.78,19065.88225566,2.399097,8958.4980199,1.126546,990,7947.713872148522939654
1665273600000,2022-10-09 00:00:00,YFI/USDT,8023.58,8030.83,8013.31,8030.83,403.29362379,0.050275,183.28921395,0.022851,24,8021.754058173203482667
1665187200000,2022-10-08 00:00:00,YFI/USDT,8065.12,8098.41,7963.09,8024.45,22031.04716404,2.739254,10302.58348678,1.280959,953,8042.846305905131833895
1665100800000,2022-10-07 00:00:00,YFI/USDT,8205.78,8250.84,8018.46,8054.63,19996.59329601,2.463742,9179.07371781,1.130652,954,8117.125381126714467218
1665014400000,2022-10-06 00:00:00,YFI/USDT,8369.74,8409.74,8151.32,8185.18,13863.6308245,1.684332,6755.01760004,0.820769,621,8231.358182103853857417
1664928000000,2022-10-05 00:00:00,YFI/USDT,8353.65,8383.56,8221.52,8289.58,18166.85656591,2.190488,8267.50548192,0.996163,1075,8293.797101115739311345
1664841600000,2022-10-04 00:00:00,YFI/USDT,8115.55,8365.63,8049.79,8354.1,146104.44526914,17.825831,71494.69612219,8.723052,5543,8197.045962501731474649
1664755200000,2022-10-03 00:00:00,YFI/USDT,7829.42,8163.33,7829.42,8117.75,137292.73826657,17.129114,68044.99760112,8.48958,5381,8015.949969493502538748
1664668800000,2022-10-02 00:00:00,YFI/USDT,8084.27,8145.14,7887.26,7910.6,53629.63807152,6.665067,26580.03587514,3.30317,2271,8046.814788732994443825
1664582400000,2022-10-01 00:00:00,YFI/USDT,8137.86,8148.7,8079.27,8079.27,209.25806342,0.025731,68.13395616,0.00838,14,8132.53362226501101966
1664496000000,2022-09-30 00:00:00,YFI/USDT,8127.45,8326.29,8055.35,8085.97,10483.25480438,1.292282,5619.41222244,0.69225,581,8112.549662306302206594
1664409600000,2022-09-29 00:00:00,YFI/USDT,8225.67,8277.1,7983.87,8071.73,25602.26712786,3.156539,13164.01606411,1.62362,1417,8111.505559360826647515
1664323200000,2022-09-28 00:00:00,YFI/USDT,8131.64,8266.37,7892.95,8221.35,38207.83191774,4.757872,18537.47432775,2.308933,1509,8031.428307748690126722
1664236800000,2022-09-27 00:00:00,YFI/USDT,8305.63,8849.74,8114.68,8232.42,76626.69794241,8.956094,37921.32148411,4.432219,2957,8558.856441039139946783
1664150400000,2022-09-26 00:00:00,YFI/USDT,8092.8,8391.8,7940.52,8332.33,190921.15977081,23.312104,92286.55287722,11.267504,6656,8190.851328657529951224
1664064000000,2022-09-25 00:00:00,YFI/USDT,8226.33,8389.12,8039.36,8092.8,172392.72153246,20.887623,88703.16352484,10.746465,6073,8254.10040349983327375
1663977600000,2022-09-24 00:00:00,YFI/USDT,8419.78,8495.69,8192.8,8226.33,155968.93152792,18.525698,78074.59090362,9.273769,6214,8419.439886865292598971
1663891200000,2022-09-23 00:00:00,YFI/USDT,8475.08,8671.22,8037.59,8419.78,154880.31710985,18.533469,77020.25398621,9.218987,5971,8358.882966962203501561
1663804800000,2022-09-22 00:00:00,YFI/USDT,7985.83,8547.18,7944.56,8475.08,159291.67046498,19.225014,79479.57940799,9.589011,6240,8288.007443039571414468
1663718400000,2022-09-21 00:00:00,YFI/USDT,8457.53,8830.29,7806.99,7985.36,116974.21416635,13.941196,58751.31018734,7.002159,5085,8394.409655150752317261
1663632000000,2022-09-20 00:00:00,YFI/USDT,8470.08,8661.34,8310.6,8464.59,145600.20534363,17.280812,71289.72116602,8.460454,5918,8425.80015603562973735
1663545600000,2022-09-19 00:00:00,YFI/USDT,8343.4,8581.31,8048.4,8474.93,183261.26206086,21.965373,91800.06868474,11.005409,6950,8344.721106765367592572
1663459200000,2022-09-18 00:00:00,YFI/USDT,9367.42,9377.01,8000,8343.4,196352.60286396,22.146809,98278.34238494,11.0862,7640,8874.889668532670730764
1663372800000,2022-09-17 00:00:00,YFI/USDT,8660.22,9421.71,8660.22,9369.24,257970.1692046,28.525109,125613.31872479,13.883026,9047,9047.551698440709673396
1663286400000,2022-09-16 00:00:00,YFI/USDT,8516.63,8805.54,8401.87,8642.64,171345.7581359,19.912927,85655.41214717,9.955501,7272,8605.361354666462911871
1663200000000,2022-09-15 00:00:00,YFI/USDT,9183.42,9227.27,8438.68,8523.93,208704.93974923,23.670661,103282.31677209,11.718424,8003,8820.241047339011321635
1663113600000,2022-09-14 00:00:00,YFI/USDT,9007.56,9353.98,8876.38,9199.28,209945.31110331,22.940865,103906.44953214,11.354241,8175,9152.219183021156512007
1663027200000,2022-09-13 00:00:00,YFI/USDT,9739.26,10156.55,9000.01,9011.58,193337.95926672,20.258385,96389.2216382,10.104409,7635,9554.271735259588979047
1662940800000,2022-09-12 00:00:00,YFI/USDT,10163.59,10401.38,9704.86,9747.51,194994.10594613,19.374644,96653.7511652,9.603729,7761,10067.47808472170863127
1662854400000,2022-09-11 00:00:00,YFI/USDT,10441.62,10618.78,9843.08,10164.37,194748.11156512,18.921082,98960.02612394,9.618305,7469,10294.241040197773305239
1662768000000,2022-09-10 00:00:00,YFI/USDT,10409.8,10548.25,10134.8,10455.98,159672.83198655,15.4838,78942.93399272,7.654188,6187,10313.136167703128391322
1662681600000,2022-09-09 00:00:00,YFI/USDT,9370.24,11233,9292.38,10441.79,14852.00726189,1.448962,7454.04342636,0.726378,703,10268.97521993524808793
1662595200000,2022-09-08 00:00:00,YFI/USDT,9329.82,9524.56,9034.32,9207.55,58607.6013288,6.328,29577.97341308,3.193869,2693,9262.750997805588566567
1662508800000,2022-09-07 00:00:00,YFI/USDT,8597.19,9588.18,8448.61,9342.17,242473.82068479,27.48772,120906.02376251,13.713499,10021,8831.533430034908753065
1662422400000,2022-09-06 00:00:00,YFI/USDT,9484.27,9783.23,8504.2,8612.05,231625.06894821,25.020319,115112.71798935,12.43371,8945,9272.371689292262556304
1662336000000,2022-09-05 00:00:00,YFI/USDT,9448.42,9587.39,9261.11,9484.45,171681.39483332,18.216432,86729.89281194,9.201627,6786,9424.963962170809583194
1662249600000,2022-09-04 00:00:00,YFI/USDT,9786.7,9852.99,9274.68,9434.58,189168.45909357,19.930424,94295.99446485,9.935325,7410,9493.426290032946184762
1662163200000,2022-09-03 00:00:00,YFI/USDT,10057.26,10057.26,9394.43,9787.4,143056.66894712,14.817578,70988.83373671,7.351864,5542,9656.544565749861353424
1662076800000,2022-09-02 00:00:00,YFI/USDT,9221.11,10483.86,9067.68,10059.83,108159.11674422,11.331534,53516.78061622,5.604369,4287,9557.293790806410493365
1661990400000,2022-09-01 00:00:00,YFI/USDT,8999.23,9356.99,8757.65,9213.97,150894.89251124,16.734808,74985.48781893,8.316228,5668,9018.332608869720535213
1661904000000,2022-08-31 00:00:00,YFI/USDT,8882.51,9301.01,8840.3,9028.95,177382.85272128,19.517815,87343.27251092,9.610201,7108,9088.803650049092098239
1661817600000,2022-08-30 00:00:00,YFI/USDT,9060.94,9312.96,8620.48,8868.77,187524.14182233,20.84467,92734.81891948,10.303912,7292,8999.610367767398332137
1661731200000,2022-08-29 00:00:00,YFI/USDT,8462.55,9131.25,8419.72,9071.97,203289.93485771,23.202068,102560.38991799,11.708181,7718,8765.898148546121388906
1661644800000,2022-08-28 00:00:00,YFI/USDT,8776.81,8995.48,8417.18,8464.49,128921.0859774,14.60715,63156.41967048,7.153795,4977,8826.710607857529080859
1661558400000,2022-08-27 00:00:00,YFI/USDT,9264.8,9264.8,8601.6,8776.81,67441.12914135,7.710732,33215.9088396,3.801377,2403,8747.604747295985623626
1661472000000,2022-08-26 00:00:00,YFI/USDT,9798.26,9937.52,9260.19,9260.2,177792.33563116,18.567185,89466.57552812,9.344899,6940,9578.62749262056171577
1661385600000,2022-08-25 00:00:00,YFI/USDT,9368.69,10299.58,9336.54,9805.55,125402.09849286,12.828117,61319.34723742,6.271167,4979,9779.661595053073921483
1661299200000,2022-08-24 00:00:00,YFI/USDT,9218.32,9580.98,9034.33,9346.99,129506.05247845,13.991472,65748.59311955,7.10322,4875,9258.339051853851617492
1661212800000,2022-08-23 00:00:00,YFI/USDT,8949.92,9336.88,8824.59,9208.71,141774.89185431,15.529015,70141.38504767,7.681759,5868,9131.110746076970719748
1661126400000,2022-08-22 00:00:00,YFI/USDT,8752,8965.82,8613.38,8943.02,98319.73891371,11.292496,49253.72402064,5.657104,3508,8707.299010047000773557
1661040000000,2022-08-21 00:00:00,YFI/USDT,8491.79,8925.71,8491.79,8751.99,120794.04071278,13.902469,58077.93278889,6.686426,5355,8689.409315145429829069
1660953600000,2022-08-20 00:00:00,YFI/USDT,9453.94,9461.84,8209.08,8493.41,106655.41527841,12.058565,51138.46114545,5.778841,4615,8853.205376195618311487
1660867200000,2022-08-19 00:00:00,YFI/USDT,10181.92,10291.42,9035.24,9453.95,180593.79384537,19.03957,87516.63433237,9.224452,6902,9491.292617247279588171
1660780800000,2022-08-18 00:00:00,YFI/USDT,11157.77,11341.97,10081.31,10188.44,159952.66632997,14.426328,79933.09307586,7.209734,6154,11089.29739347787823384
1660694400000,2022-08-17 00:00:00,YFI/USDT,11011.72,11683.99,10971.39,11178.24,196737.97096698,17.459583,100440.6879995,8.913436,7473,11269.932519998013525638
1660608000000,2022-08-16 00:00:00,YFI/USDT,11220.7,11258.06,10891.47,11009.71,163924.64537769,14.748408,85521.79935481,7.69729,5849,11115.617887322069772903
1660521600000,2022-08-15 00:00:00,YFI/USDT,11221.85,11528.34,11065.34,11225.41,118005.41544689,10.51616,58691.79916351,5.229721,4912,11222.010882723583587853
1660435200000,2022-08-14 00:00:00,YFI/USDT,11389.24,11717.65,11095.7,11221.88,69010.34207231,6.072289,35602.45255903,3.131727,2978,11367.314518323670385928
1660348800000,2022-08-13 00:00:00,YFI/USDT,11506.89,12174.92,11332.49,11419.6,72414.50485254,6.260132,36276.98287753,3.134713,3020,11569.961734747936684131
1660262400000,2022-08-12 00:00:00,YFI/USDT,11331.37,11567.39,11055.09,11506.9,49761.14496421,4.390623,25313.16485143,2.234319,1862,11334.2250412207050963
1660176000000,2022-08-11 00:00:00,YFI/USDT,11487.2,11801.85,11188.32,11278.76,60600.63639837,5.22194,28826.75262499,2.483337,2878,11606.583576375470850405
1660089600000,2022-08-10 00:00:00,YFI/USDT,11159.33,11922.74,10799.19,11438.28,93617.60498556,8.321034,46574.9320583,4.137379,4219,11254.400227206234884833
1660003200000,2022-08-09 00:00:00,YFI/USDT,11451.59,11534.34,10998.28,11179.04,84793.20363446,7.454325,40782.65277496,3.582773,3355,11377.141754700771539873
1659916800000,2022-08-08 00:00:00,YFI/USDT,11403.83,11919,11394.93,11451.58,120839.28758202,10.508258,57187.42322573,4.972702,4519,11501.410144174027216409
1659830400000,2022-08-07 00:00:00,YFI/USDT,11828.55,11834.9,11285.65,11401.39,51395.88005061,4.488132,25445.81256581,2.222525,2269,11452.954559764926465024
1659744000000,2022-08-06 00:00:00,YFI/USDT,11100.03,11947.89,11100.03,11828.59,19808.56544268,1.685704,9342.8569587,0.794726,970,11751.866631012079016272
1659657600000,2022-08-05 00:00:00,YFI/USDT,10636.95,11209.18,10602.33,11100,44645.71389186,4.062515,22280.44342774,2.028343,1750,10991.026555929947867734
1659571200000,2022-08-04 00:00:00,YFI/USDT,10599.4,11378.24,9159.42,10626.39,84838.50156285,7.926441,44239.7367571,4.133022,3274,10705.256924674123324945
1659484800000,2022-08-03 00:00:00,YFI/USDT,10828.18,18480,7000,10621.1,48833.87893934,4.458795,25753.55991666,2.353731,1835,11024.282309783999683633
1659398400000,2022-08-02 00:00:00,YFI/USDT,11485.65,11542.48,11015.43,11025.84,18585.04070325,1.651638,7171.87813053,0.634563,611,11255.391666161804659513
1659312000000,2022-08-01 00:00:00,YFI/USDT,10838.12798846,10898.76682493,10783.37662061,10827.41899096,464.31354971,0.04287716,0,0,0,10828.92499685
1659225600000,2022-07-31 00:00:00,YFI/USDT,11730.21608655,12344.91233508,10722.18854001,10818.27548935,71907.55686323,6.0956892,0,0,0,11796.4604992
1659139200000,2022-07-30 00:00:00,YFI/USDT,10853.6818671,14119.4884238,10686.40000001,11725.12215686,85736.4158666,7.30883653,0,0,0,11730.51490681
1659052800000,2022-07-29 00:00:00,YFI/USDT,9119.81766822,11487.654321,8664.46349442,10908.46934627,51637.77288447,5.61014913,0,0,0,9204.34941886
1658966400000,2022-07-28 00:00:00,YFI/USDT,7165.53284968,9296.84278561,7035.26429606,9140.40900055,47508.5277494,6.0312653,0,0,0,7877.04161337
1658880000000,2022-07-27 00:00:00,YFI/USDT,6874.45934859,7205.3263854,6633.00317906,7165.31114819,29129.6803495,4.2610681,0,0,0,6836.23909918
1658793600000,2022-07-26 00:00:00,YFI/USDT,6269.21615437,6856.15720649,6248.74889281,6849.99058526,47910.3298576,7.29931279,0,0,0,6563.67677834
1658707200000,2022-07-25 00:00:00,YFI/USDT,6987.90246616,7115.67859498,6247.98156918,6266.18369012,35462.87011205,5.39683338,0,0,0,6571.05150651
1658620800000,2022-07-24 00:00:00,YFI/USDT,6477.36077516,7238.6133246,6461.09927166,6986.33112177,31689.75919653,4.57879768,0,0,0,6920.97825919
1658534400000,2022-07-23 00:00:00,YFI/USDT,6550.71017846,6819.45195499,6296.35649301,6477.24624779,42671.64337547,6.53287289,0,0,0,6531.83432373
1658448000000,2022-07-22 00:00:00,YFI/USDT,6683.07596834,6842.93000003,6360.27254561,6550.71017846,18683.72204569,2.84659062,0,0,0,6563.54374051
1658361600000,2022-07-21 00:00:00,YFI/USDT,6489.67155642,6817.27041177,6236.16909103,6703.26843563,25314.61974073,3.92616638,0,0,0,6447.66861376
1658275200000,2022-07-20 00:00:00,YFI/USDT,6737.71547227,7001.33892121,6411.09768826,6513.13905642,5736.56105591,0.84670908,0,0,0,6775.12641758
1658188800000,2022-07-19 00:00:00,YFI/USDT,6623.70127313,6872.48445916,6277.23653536,6752.33761415,3771.6169717,0.57293543,0,0,0,6582.9703911
1658102400000,2022-07-18 00:00:00,YFI/USDT,6059.87779619,6673.58552034,6059.87779619,6627.75320959,3038.49684459,0.47149827,0,0,0,6444.34357012
1658016000000,2022-07-17 00:00:00,YFI/USDT,6265.86094911,6380.0478407,6027.82889389,6059.57759439,1814.22450693,0.29261835,0,0,0,6199.9683442
1657929600000,2022-07-16 00:00:00,YFI/USDT,6176.70149767,6389.28585829,5930.31108855,6263.3064073,1747.71210657,0.28421221,0,0,0,6149.32098299
1657843200000,2022-07-15 00:00:00,YFI/USDT,6044.29762773,6337.79702083,6037.95432519,6171.91474048,2506.68584397,0.40611905,0,0,0,6172.29318343
1657756800000,2022-07-14 00:00:00,YFI/USDT,5929.5139524,6164.75136602,5662.95296861,6038.39078913,2936.91189911,0.50181275,0,0,0,5852.60517815
1657670400000,2022-07-13 00:00:00,YFI/USDT,5539.20732568,5940.14492648,5434.36057278,5928.24152811,2266.34382408,0.40735137,0,0,0,5563.60918606
1657584000000,2022-07-12 00:00:00,YFI/USDT,5466.96693722,5746.07926692,5466.96693722,5539.20732568,2109.12626239,0.37696858,0,0,0,5594.96566635
1657497600000,2022-07-11 00:00:00,YFI/USDT,5993.99393897,6034.13123269,5404.25534686,5481.63669315,1955.24686334,0.34137477,0,0,0,5727.56698846
1657411200000,2022-07-10 00:00:00,YFI/USDT,6489.74799606,6489.74799606,5936.03469014,5997.18596748,1261.47217955,0.20515012,0,0,0,6149.0199448
1657324800000,2022-07-09 00:00:00,YFI/USDT,6307.04727978,6532.11325561,6304.52857264,6511.274846,846.25464645,0.13136869,0,0,0,6441.82907249
1657238400000,2022-07-08 00:00:00,YFI/USDT,6609.98815991,6934.16284959,6297.47963822,6306.95702535,2403.36251742,0.36773397,0,0,0,6535.60104175
1657152000000,2022-07-07 00:00:00,YFI/USDT,6324.24418447,6673.49284173,6152.36137,6606.65326991,2776.60242029,0.43268653,0,0,0,6417.12239179
1657065600000,2022-07-06 00:00:00,YFI/USDT,6149.51540927,6434.62144177,6028.2180848,6324.46135258,2056.48196622,0.33217078,0,0,0,6191.03813472
1656979200000,2022-07-05 00:00:00,YFI/USDT,6360.83426546,6451.56894746,5948.14293624,6153.91118049,2173.32408713,0.35312105,0,0,0,6154.61493199
1656892800000,2022-07-04 00:00:00,YFI/USDT,5834.80662218,6432.70759456,5559.56182387,6351.81528327,2813.11283055,0.47067207,0,0,0,5976.80000547
1656806400000,2022-07-03 00:00:00,YFI/USDT,6016.53086102,6059.30988163,5526.38676147,5835.69741632,2361.65826089,0.41436748,0,0,0,5699.42955198
1656720000000,2022-07-02 00:00:00,YFI/USDT,5457.91823074,6064.72892345,5246.69508703,6014.49491599,3589.81602589,0.64372734,0,0,0,5576.60954076
1656633600000,2022-07-01 00:00:00,YFI/USDT,5404.71924571,5562.82791668,5192.24141482,5432.8431839,3423.53452939,0.63727751,0,0,0,5372.12513493
1656547200000,2022-06-30 00:00:00,YFI/USDT,5600.14518238,5694.22203448,5068.82661728,5374.0989,3832.04273238,0.7256773,0,0,0,5280.64296952
1656460800000,2022-06-29 00:00:00,YFI/USDT,5652.48729059,5823.78253843,5437.36911498,5588.57986269,3735.3223638,0.66230857,0,0,0,5639.8520765
1656374400000,2022-06-28 00:00:00,YFI/USDT,6188.59972694,6276.40420654,5546.72113385,5639.62098612,2580.31391505,0.43405711,0,0,0,5944.64151286
1656288000000,2022-06-27 00:00:00,YFI/USDT,6440.95636401,6836.83450967,6086.38460303,6188.14207997,3173.5695471,0.48885414,0,0,0,6491.85367868
1656201600000,2022-06-26 00:00:00,YFI/USDT,7060.76319422,7107.63529909,6381.34657671,6431.30784017,2527.69436862,0.36936181,0,0,0,6843.41017449
1656115200000,2022-06-25 00:00:00,YFI/USDT,7157.8285537,7313.5263102,6560.69191102,7043.03789253,5013.9591914,0.72759346,0,0,0,6891.15483721
1656028800000,2022-06-24 00:00:00,YFI/USDT,5430.01233615,8023.74622505,5356.28220859,7115.68644967,10556.64994796,1.60013641,0,0,0,6597.34375269
1655942400000,2022-06-23 00:00:00,YFI/USDT,5070.67748033,5452.74132,4932.88857262,5420.86863068,6440.90695283,1.23532444,0,0,0,5213.9395484
1655856000000,2022-06-22 00:00:00,YFI/USDT,5124.5332398,5290.1022004,4987.5012095,5013.53907113,1997.74065726,0.38682965,0,0,0,5164.39382882
1655769600000,2022-06-21 00:00:00,YFI/USDT,4918.347,5576.0040214,4862.09187313,5135.49372124,2262.51008219,0.43507112,0,0,0,5200.32237992
1655683200000,2022-06-20 00:00:00,YFI/USDT,4770.83177301,5023.59635923,4557.96095102,4917.44316965,2006.27458866,0.42121004,0,0,0,4763.12147892
1655596800000,2022-06-19 00:00:00,YFI/USDT,4352.03848,4856.20878437,4144.12802813,4764.70484564,1775.35728671,0.38853517,0,0,0,4569.36057222
1655510400000,2022-06-18 00:00:00,YFI/USDT,4783.14571097,4864.40504113,4069.40187513,4382.74484571,4185.64450126,0.96760894,0,0,0,4325.76046813
1655424000000,2022-06-17 00:00:00,YFI/USDT,4578.29143051,4911.15761664,4561.98368186,4789.21902618,2769.38456111,0.57927688,0,0,0,4780.76142295
1655337600000,2022-06-16 00:00:00,YFI/USDT,5371.38063345,5428.29803309,4564.75010023,4586.4908169,2669.09228625,0.54085564,0,0,0,4934.94398293
1655251200000,2022-06-15 00:00:00,YFI/USDT,4841.4690641,5454.86488891,4291.91605273,5326.72450025,3673.38560398,0.77356846,0,0,0,4748.62380503
1655164800000,2022-06-14 00:00:00,YFI/USDT,4900.72814,5094.63821095,4522.41819,4904.20256183,5089.92200752,1.03605033,0,0,0,4912.81346102
1655078400000,2022-06-13 00:00:00,YFI/USDT,6000,6022.07625397,4768.29905994,4878.39114752,6992.25605391,1.36884217,0,0,0,5108.15359664
1654992000000,2022-06-12 00:00:00,YFI/USDT,6351.38304235,6439.4469,5997.96209804,6086.93215046,1390.58292047,0.22243514,0,0,0,6251.63326476
1654905600000,2022-06-11 00:00:00,YFI/USDT,7051.03594954,7144.34861083,6311.63686804,6351.64519766,1608.82876749,0.23887882,0,0,0,6734.91591885
1654819200000,2022-06-10 00:00:00,YFI/USDT,7448.14582552,7602.81198942,7017.09886883,7065.85699325,1483.84679728,0.20388965,0,0,0,7277.69554406
1654732800000,2022-06-09 00:00:00,YFI/USDT,7356.84278444,7734.34867078,7356.84278444,7463.46287889,2564.40609467,0.33854491,0,0,0,7574.78851085
1654646400000,2022-06-08 00:00:00,YFI/USDT,7606.34579742,7791.26309207,7429.92002916,7445.16290111,1663.48470779,0.22034654,0,0,0,7549.40244489
1654560000000,2022-06-07 00:00:00,YFI/USDT,7318.5547,7841.48853996,7145.86297366,7650.66235496,2146.76969874,0.29078237,0,0,0,7382.73678266
1654473600000,2022-06-06 00:00:00,YFI/USDT,7446.9719066,7818.61402258,7349.56714192,7418.36867949,2202.1056046,0.29102164,0,0,0,7566.81051141
1654387200000,2022-06-05 00:00:00,YFI/USDT,7549.13022208,7607.36309403,7290.072454,7452.7528293,1775.11326988,0.23924873,0,0,0,7419.53058594
1654300800000,2022-06-04 00:00:00,YFI/USDT,7416.96461111,7604.76332775,7258.34360313,7475.69108966,1090.95569913,0.14718488,0,0,0,7412.14518188
1654214400000,2022-06-03 00:00:00,YFI/USDT,7575.26918074,7575.26918074,6978.84731801,7372.45515529,7126.91855921,0.9750536,0,0,0,7309.25823894
1654128000000,2022-06-02 00:00:00,YFI/USDT,7445.38990264,7572.47120422,7275.24164562,7552.61729459,1663.80254527,0.22408774,0,0,0,7424.7816738
1654041600000,2022-06-01 00:00:00,YFI/USDT,8041.86043939,8183.68389792,7270.43144646,7461.91142992,1673.27480981,0.21307395,0,0,0,7853.02384368
1653955200000,2022-05-31 00:00:00,YFI/USDT,8346,8520.02900053,7900.70288573,8036.69033827,1750.34825792,0.21392557,0,0,0,8182.04321214
1653868800000,2022-05-30 00:00:00,YFI/USDT,7421.71170153,8454.98019456,7421.71170153,8345.71038468,907.26858968,0.11162314,0,0,0,8127.96154704
1653782400000,2022-05-29 00:00:00,YFI/USDT,7670.5864337,7670.5864337,7391.19417994,7418.75202385,2907.13103887,0.3855664,0,0,0,7539.89724954
1653696000000,2022-05-28 00:00:00,YFI/USDT,7478.18203046,7717.0537598,7336.26952249,7639.95255292,979.35399163,0.12873517,0,0,0,7607.50921164
1653609600000,2022-05-27 00:00:00,YFI/USDT,7747.94974121,7947.43710628,7392.01633706,7525.96150928,14534.05111374,1.87135162,0,0,0,7766.6062104
1653523200000,2022-05-26 00:00:00,YFI/USDT,8593,8710.25928535,7802.46600001,7864.32009856,1155.67960674,0.14473175,0,0,0,7984.97639073
1653436800000,2022-05-25 00:00:00,YFI/USDT,9024.18097049,10272.11027374,7800,8502.3658708,17247.02064021,1.9280308,0,0,0,8945.40722078
1653350400000,2022-05-24 00:00:00,YFI/USDT,9016.03653747,9277.07858928,8800,9037.74878165,434.59420307,0.04791728,0,0,0,9069.67597236
1653264000000,2022-05-23 00:00:00,YFI/USDT,9519.76886055,9758.92514861,8904.97123442,8946.08714844,428.93314169,0.04518498,0,0,0,9492.82575083
1653177600000,2022-05-22 00:00:00,YFI/USDT,9330.74110693,9515.94536793,9218.19563537,9379.25514481,57.2203835,0.00607785,0,0,0,9414.57645425
1653091200000,2022-05-21 00:00:00,YFI/USDT,9127.90603882,9372.43790203,8945.07032254,9270.71257768,491.78602722,0.05386722,0,0,0,9129.59731776
1653004800000,2022-05-20 00:00:00,YFI/USDT,9506.85275134,9863.53858607,9029.07086993,9208.3498,289.24951369,0.03065125,0,0,0,9436.79339994
1652918400000,2022-05-19 00:00:00,YFI/USDT,9214.30363542,9744.817,8895.17057382,9447.77252677,710.33043519,0.07565112,0,0,0,9389.55609906
