https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDP,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1623632400000,2021-06-14 01:00:00,USDP/USDT,0.99941176,0.99941176,0.99769953,0.99769953,0,0,0,0,0,0
1623628800000,2021-06-14 00:00:00,USDP/USDT,0.99941176,0.99941176,0.99769953,0.99769953,0,0,0,0,0,0
1623625200000,2021-06-13 23:00:00,USDP/USDT,0.99941176,0.99941176,0.99769953,0.99769953,7.87572475,7.89045204,0,0,0,0
1623621600000,2021-06-13 22:00:00,USDP/USDT,1.00205882,1.00229955,1.00205882,1.00229955,105.31962095,105.07973476,0,0,0,0
1623618000000,2021-06-13 21:00:00,USDP/USDT,0.99941176,0.99941176,0.99765953,0.99765953,176.41487615,176.81944453,0,0,0,0
1623614400000,2021-06-13 20:00:00,USDP/USDT,1.00191962,1.00231954,1.00191962,1.00231954,443.13374997,442.16788271,0,0,0,0
1623610800000,2021-06-13 19:00:00,USDP/USDT,1.00189963,1.00191962,0.99771991,0.99771991,5.39645045,5.39362215,0,0,0,0
1623607200000,2021-06-13 18:00:00,USDP/USDT,1.00185963,1.00191962,1.00185963,1.00191962,7.34170564,7.32771564,0,0,0,0
1623603600000,2021-06-13 17:00:00,USDP/USDT,1.00185963,1.00189963,1.00185963,1.00189963,0,0,0,0,0,0
1623600000000,2021-06-13 16:00:00,USDP/USDT,1.00185963,1.00189963,1.00185963,1.00189963,0,0,0,0,0,0
1623596400000,2021-06-13 15:00:00,USDP/USDT,1.00185963,1.00189963,1.00185963,1.00189963,29.08609576,29.03159161,0,0,0,0
1623592800000,2021-06-13 14:00:00,USDP/USDT,1.00183964,1.00185963,1.00183964,1.00185963,0,0,0,0,0,0
1623589200000,2021-06-13 13:00:00,USDP/USDT,1.00179965,1.00185963,1.00179965,1.00185963,23.73638923,23.69327268,0,0,0,0
1623585600000,2021-06-13 12:00:00,USDP/USDT,0.99772971,0.99772971,0.99750966,0.9976599,158.01253858,158.38825324,0,0,0,0
1623582000000,2021-06-13 11:00:00,USDP/USDT,0.99772971,0.99772971,0.9976897,0.9976897,0,0,0,0,0,0
1623578400000,2021-06-13 10:00:00,USDP/USDT,0.99772971,0.99772971,0.9976897,0.9976897,25.45405016,25.51246804,0,0,0,0
1623574800000,2021-06-13 09:00:00,USDP/USDT,0.99772971,1.00211958,0.99772971,0.99772971,10.03180152,10.04248933,0,0,0,0
1623571200000,2021-06-13 08:00:00,USDP/USDT,1.00161852,1.00161852,0.99772971,0.99772971,12.14368554,12.15477457,0,0,0,0
1623567600000,2021-06-13 07:00:00,USDP/USDT,1.00211958,1.00211958,1.00211958,1.00211958,0,0,0,0,0,0
1623564000000,2021-06-13 06:00:00,USDP/USDT,1.00205959,1.00211958,1.00205959,1.00211958,3.1251524,3.1185424,0,0,0,0
1623560400000,2021-06-13 05:00:00,USDP/USDT,1.00205959,1.00211958,1.00205959,1.00211958,56.80335089,56.68571003,0,0,0,0
1623556800000,2021-06-13 04:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623553200000,2021-06-13 03:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623549600000,2021-06-13 02:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623546000000,2021-06-13 01:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623542400000,2021-06-13 00:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623538800000,2021-06-12 23:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,2.00411764,2,0,0,0,0
1623535200000,2021-06-12 22:00:00,USDP/USDT,0.99941176,0.99941176,0.9975395,0.9975395,0,0,0,0,0,0
1623531600000,2021-06-12 21:00:00,USDP/USDT,0.99941176,0.99941176,0.9975395,0.9975395,0,0,0,0,0,0
1623528000000,2021-06-12 20:00:00,USDP/USDT,0.99941176,0.99941176,0.9975395,0.9975395,0,0,0,0,0,0
1623524400000,2021-06-12 19:00:00,USDP/USDT,1.00221956,1.00221956,0.9975395,0.9975395,179.35018899,179.77208629,0,0,0,0
1623520800000,2021-06-12 18:00:00,USDP/USDT,1.00205882,1.00221956,1.00205882,1.00221956,92.63772081,92.43366824,0,0,0,0
1623517200000,2021-06-12 17:00:00,USDP/USDT,1.00205882,1.00219957,0.99772971,0.99772971,3.10119964,3.10488453,0,0,0,0
1623513600000,2021-06-12 16:00:00,USDP/USDT,1.00205882,1.00219957,1.00205882,1.00219957,0,0,0,0,0,0
1623510000000,2021-06-12 15:00:00,USDP/USDT,0.99941176,1.00219957,0.9977097,1.00219957,52.30761931,52.19609384,0,0,0,0
1623506400000,2021-06-12 14:00:00,USDP/USDT,1.00139868,1.00207959,0.9977097,0.9977097,6.00249848,6.01286563,0,0,0,0
1623502800000,2021-06-12 13:00:00,USDP/USDT,1.00139868,1.00207959,0.99821877,1.00207959,0,0,0,0,0,0
1623499200000,2021-06-12 12:00:00,USDP/USDT,1.00139868,1.00207959,0.99821877,1.00207959,0,0,0,0,0,0
1623495600000,2021-06-12 11:00:00,USDP/USDT,1.00139868,1.00207959,0.99821877,1.00207959,126.65931344,126.41879751,0,0,0,0
1623492000000,2021-06-12 10:00:00,USDP/USDT,0.99771991,1.00189963,0.99771991,1.00189963,3.84209202,3.83480731,0,0,0,0
1623488400000,2021-06-12 09:00:00,USDP/USDT,0.99771991,0.99771991,0.99771991,0.99771991,0,0,0,0,0,0
1623484800000,2021-06-12 08:00:00,USDP/USDT,0.99771991,0.99771991,0.99771991,0.99771991,20.09719988,20.14312803,0,0,0,0
1623481200000,2021-06-12 07:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,0,0,0,0,0,0
1623477600000,2021-06-12 06:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,0,0,0,0,0,0
1623474000000,2021-06-12 05:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,0,0,0,0,0,0
1623470400000,2021-06-12 04:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,0,0,0,0,0,0
1623466800000,2021-06-12 03:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,0,0,0,0,0,0
1623463200000,2021-06-12 02:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,0,0,0,0,0,0
1623459600000,2021-06-12 01:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,82.10452744,82.29358275,0,0,0,0
1623456000000,2021-06-12 00:00:00,USDP/USDT,1.00205959,1.00205959,1.00205959,1.00205959,0,0,0,0,0,0
1623452400000,2021-06-11 23:00:00,USDP/USDT,1.00205959,1.00205959,1.00205959,1.00205959,5.40460116,5.39349278,0,0,0,0
1623448800000,2021-06-11 22:00:00,USDP/USDT,1.00205882,1.00205959,1.00205882,1.00205959,0,0,0,0,0,0
1623445200000,2021-06-11 21:00:00,USDP/USDT,0.99941176,1.00205959,0.9976897,1.00205959,11.3367273,11.31342782,0,0,0,0
1623441600000,2021-06-11 20:00:00,USDP/USDT,1.00207959,1.00207959,0.9976897,0.9976897,29.62422906,29.68937631,0,0,0,0
1623438000000,2021-06-11 19:00:00,USDP/USDT,1.00207959,1.00207959,1.00207959,1.00207959,0,0,0,0,0,0
1623434400000,2021-06-11 18:00:00,USDP/USDT,1.00207959,1.00207959,1.00207959,1.00207959,1.00099999,0.99892265,0,0,0,0
1623430800000,2021-06-11 17:00:00,USDP/USDT,1.00191962,1.00205959,1.00191962,1.00205959,100.51432824,100.31290357,0,0,0,0
1623427200000,2021-06-11 16:00:00,USDP/USDT,0.99941176,0.99941176,0.99758968,0.9976999,13.23867604,13.26894031,0,0,0,0
1623423600000,2021-06-11 15:00:00,USDP/USDT,0.99941176,1.00205882,0.99758968,0.99758968,76.297618,76.47435965,0,0,0,0
1623420000000,2021-06-11 14:00:00,USDP/USDT,0.99941176,1.00205882,0.99941176,1.00205882,0,0,0,0,0,0
1623416400000,2021-06-11 13:00:00,USDP/USDT,0.99941176,1.00205882,0.99941176,1.00205882,4.00294116,4,0,0,0,0
1623412800000,2021-06-11 12:00:00,USDP/USDT,1.00185963,1.00205959,1.00185963,1.00205959,130.85681035,130.60020842,0,0,0,0
1623409200000,2021-06-11 11:00:00,USDP/USDT,0.99731946,1.00183964,0.99723944,1.00183964,41.2889189,41.39203039,0,0,0,0
1623405600000,2021-06-11 10:00:00,USDP/USDT,0.99731946,0.99731946,0.99731946,0.99731946,0,0,0,0,0,0
1623402000000,2021-06-11 09:00:00,USDP/USDT,0.99731946,0.99731946,0.99731946,0.99731946,0,0,0,0,0,0
1623398400000,2021-06-11 08:00:00,USDP/USDT,0.99731946,0.99731946,0.99731946,0.99731946,6.96843475,6.98716413,0,0,0,0
1623394800000,2021-06-11 07:00:00,USDP/USDT,0.99735947,1.00191962,0.99729945,1.00191962,46.81743837,46.87232032,0,0,0,0
1623391200000,2021-06-11 06:00:00,USDP/USDT,1.00195961,1.00195961,1.00195961,1.00195961,0,0,0,0,0,0
1623387600000,2021-06-11 05:00:00,USDP/USDT,1.00195961,1.00195961,1.00195961,1.00195961,0,0,0,0,0,0
1623384000000,2021-06-11 04:00:00,USDP/USDT,1.00195961,1.00195961,1.00195961,1.00195961,1.46484072,1.46197582,0,0,0,0
1623380400000,2021-06-11 03:00:00,USDP/USDT,1.00187963,1.00195961,0.99735947,0.99735947,0,0,0,0,0,0
1623376800000,2021-06-11 02:00:00,USDP/USDT,1.00187963,1.00195961,0.99735947,0.99735947,0,0,0,0,0,0
1623373200000,2021-06-11 01:00:00,USDP/USDT,0.99727946,1.00195961,0.99727945,0.99735947,50.78345364,50.71758808,0,0,0,0
1623369600000,2021-06-11 00:00:00,USDP/USDT,0.99745949,0.99745949,0.99729945,0.99729945,0,0,0,0,0,0
1623366000000,2021-06-10 23:00:00,USDP/USDT,0.99745949,0.99745949,0.99729945,0.99729945,0,0,0,0,0,0
1623362400000,2021-06-10 22:00:00,USDP/USDT,0.99745949,0.99745949,0.99729945,0.99729945,0,0,0,0,0,0
1623358800000,2021-06-10 21:00:00,USDP/USDT,0.99745949,0.99745949,0.99729945,0.99729945,0,0,0,0,0,0
1623355200000,2021-06-10 20:00:00,USDP/USDT,0.99745949,0.99745949,0.99729945,0.99729945,109.12797442,109.41454064,0,0,0,0
1623351600000,2021-06-10 19:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623348000000,2021-06-10 18:00:00,USDP/USDT,1.00205959,1.00205959,0.99745949,1.00205882,1.10955776,1.10727808,0,0,0,0
1623344400000,2021-06-10 17:00:00,USDP/USDT,1.00205882,1.00205959,0.99745949,0.99745949,5.93199625,5.92998964,0,0,0,0
1623340800000,2021-06-10 16:00:00,USDP/USDT,1.00205882,1.00205959,1.00205882,1.00205959,2.375037,2.37015699,0,0,0,0
1623337200000,2021-06-10 15:00:00,USDP/USDT,1.0018294,1.0018294,1.0018294,1.0018294,0,0,0,0,0,0
1623333600000,2021-06-10 14:00:00,USDP/USDT,1.0018294,1.0018294,1.0018294,1.0018294,0,0,0,0,0,0
1623330000000,2021-06-10 13:00:00,USDP/USDT,1.0018294,1.0018294,1.0018294,1.0018294,0,0,0,0,0,0
1623326400000,2021-06-10 12:00:00,USDP/USDT,1.0018294,1.0018294,1.0018294,1.0018294,0,0,0,0,0,0
1623322800000,2021-06-10 11:00:00,USDP/USDT,1.0018294,1.0018294,1.0018294,1.0018294,0,0,0,0,0,0
1623319200000,2021-06-10 10:00:00,USDP/USDT,1.0018294,1.0018294,1.0018294,1.0018294,0,0,0,0,0,0
1623315600000,2021-06-10 09:00:00,USDP/USDT,1.0018294,1.0018294,1.0018294,1.0018294,29.15616653,29.10292564,0,0,0,0
1623312000000,2021-06-10 08:00:00,USDP/USDT,1.0020196,1.0020196,1.0020196,1.0020196,0,0,0,0,0,0
1623308400000,2021-06-10 07:00:00,USDP/USDT,1.0020196,1.0020196,1.0020196,1.0020196,0,0,0,0,0,0
1623304800000,2021-06-10 06:00:00,USDP/USDT,1.0020196,1.0020196,1.0020196,1.0020196,0,0,0,0,0,0
1623301200000,2021-06-10 05:00:00,USDP/USDT,0.99741948,1.0020196,0.99741948,1.0020196,5.63565403,5.64500898,0,0,0,0
1623297600000,2021-06-10 04:00:00,USDP/USDT,0.99745949,0.99745949,0.99741948,0.99741948,6.4699297,6.48654678,0,0,0,0
1623294000000,2021-06-10 03:00:00,USDP/USDT,0.99745949,0.99745949,0.99743948,0.99743948,0,0,0,0,0,0
1623290400000,2021-06-10 02:00:00,USDP/USDT,0.99745949,0.99745949,0.99743948,0.99743948,0,0,0,0,0,0
1623286800000,2021-06-10 01:00:00,USDP/USDT,0.99745949,0.99745949,0.99743948,0.99743948,0,0,0,0,0,0
1623283200000,2021-06-10 00:00:00,USDP/USDT,0.99745949,0.99745949,0.99743948,0.99743948,5.08011219,5.09308115,0,0,0,0
1623279600000,2021-06-09 23:00:00,USDP/USDT,0.99745949,0.99745949,0.99745949,0.99745949,0,0,0,0,0,0
1623276000000,2021-06-09 22:00:00,USDP/USDT,0.99745949,0.99745949,0.99745949,0.99745949,1.52604482,1.52993163,0,0,0,0
1623272400000,2021-06-09 21:00:00,USDP/USDT,0.99941176,0.99941176,0.99745949,0.99745949,0,0,0,0,0,0
1623268800000,2021-06-09 20:00:00,USDP/USDT,0.99941176,0.99941176,0.99745949,0.99745949,0,0,0,0,0,0
1623265200000,2021-06-09 19:00:00,USDP/USDT,0.99761952,1.00205959,0.99745949,0.99745949,147.4339893,147.78067003,0,0,0,0
1623261600000,2021-06-09 18:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,1.77823036,1.77457683,0,0,0,0
1623258000000,2021-06-09 17:00:00,USDP/USDT,0.99771954,0.99771954,0.99761952,0.99761952,4.8280225,4.83954294,0,0,0,0
1623254400000,2021-06-09 16:00:00,USDP/USDT,0.99941176,0.99941176,0.99761952,0.99761952,227.9384645,228.46818719,0,0,0,0
1623250800000,2021-06-09 15:00:00,USDP/USDT,1.00231954,1.00231954,0.99771954,0.99771954,14.17990043,14.16178841,0,0,0,0
1623247200000,2021-06-09 14:00:00,USDP/USDT,0.99941176,1.00231954,0.99941176,1.00231954,0,0,0,0,0,0
1623243600000,2021-06-09 13:00:00,USDP/USDT,0.99941176,1.00231954,0.99941176,1.00231954,180.01065274,179.60348802,0,0,0,0
1623240000000,2021-06-09 12:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623236400000,2021-06-09 11:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623232800000,2021-06-09 10:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623229200000,2021-06-09 09:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623225600000,2021-06-09 08:00:00,USDP/USDT,1.00205882,1.00205882,1.00205882,1.00205882,0,0,0,0,0,0
1623222000000,2021-06-09 07:00:00,USDP/USDT,0.99765953,1.00205882,0.99765953,1.00205882,2.00411764,2,0,0,0,0
1623218400000,2021-06-09 06:00:00,USDP/USDT,0.99941176,0.99941176,0.99765953,0.99765953,16.25593179,16.29055489,0,0,0,0
1623214800000,2021-06-09 05:00:00,USDP/USDT,1.00162944,1.00225955,1.00162944,1.00225955,0,0,0,0,0,0
1623211200000,2021-06-09 04:00:00,USDP/USDT,1.00162944,1.00225955,1.00162944,1.00225955,0,0,0,0,0,0
1623207600000,2021-06-09 03:00:00,USDP/USDT,1.00162944,1.00225955,1.00162944,1.00225955,0,0,0,0,0,0
1623204000000,2021-06-09 02:00:00,USDP/USDT,1.00027873,1.00225955,1.00027873,1.00225955,396.66101325,395.86256328,0,0,0,0
1623200400000,2021-06-09 01:00:00,USDP/USDT,1.00027873,1.00072157,1.00027873,1.00072157,0,0,0,0,0,0
1623196800000,2021-06-09 00:00:00,USDP/USDT,1.00027873,1.00072157,1.00027873,1.00072157,198.55469267,198.45179049,0,0,0,0
1623193200000,2021-06-08 23:00:00,USDP/USDT,0.99691938,1.00027873,0.99691938,1.00027873,3.70151536,3.70048393,0,0,0,0
1623189600000,2021-06-08 22:00:00,USDP/USDT,0.99761952,0.99761952,0.9967647,0.99691938,7.65907232,7.68273993,0,0,0,0
1623186000000,2021-06-08 21:00:00,USDP/USDT,0.99761952,0.99761952,0.9967647,0.9967647,387.71463199,388.75253246,0,0,0,0
1623182400000,2021-06-08 20:00:00,USDP/USDT,1.00026815,1.00026815,1.00026815,1.00026815,0,0,0,0,0,0
1623178800000,2021-06-08 19:00:00,USDP/USDT,1.00026815,1.00026815,1.00026815,1.00026815,0,0,0,0,0,0
1623175200000,2021-06-08 18:00:00,USDP/USDT,1.00026815,1.00026815,1.00026815,1.00026815,0,0,0,0,0,0
1623171600000,2021-06-08 17:00:00,USDP/USDT,0.99951169,1.00026815,0.99951169,1.00026815,245.29386433,245.25805132,0,0,0,0
1623168000000,2021-06-08 16:00:00,USDP/USDT,0.99980974,1.00026815,0.99905119,0.99964192,244.64404576,244.71364042,0,0,0,0
1623164400000,2021-06-08 15:00:00,USDP/USDT,0.99948522,1.00026815,0.99900139,0.99905119,691.57880603,691.6855732,0,0,0,0
1623160800000,2021-06-08 14:00:00,USDP/USDT,0.99969807,1.00030853,0.99748966,0.99942188,815.72434005,816.16222618,0,0,0,0
1623157200000,2021-06-08 13:00:00,USDP/USDT,0.99949169,0.99990822,0.99914142,0.99990822,151.20368836,151.25821172,0,0,0,0
1623153600000,2021-06-08 12:00:00,USDP/USDT,0.99865071,0.99926144,0.99865071,0.99926144,146.8041374,146.9742514,0,0,0,0
1623150000000,2021-06-08 11:00:00,USDP/USDT,0.99973174,0.99992198,0.99813019,0.99897407,263.01370443,263.06479459,0,0,0,0
1623146400000,2021-06-08 10:00:00,USDP/USDT,0.99856048,0.99950149,0.99854048,0.99950149,101.08952604,101.21928779,0,0,0,0
1623142800000,2021-06-08 09:00:00,USDP/USDT,0.99771954,0.99982815,0.99771954,0.99856048,162.13391899,162.29496241,0,0,0,0
1623139200000,2021-06-08 08:00:00,USDP/USDT,1.00027834,1.00035833,0.99771954,0.99771954,820.05808621,819.97277151,0,0,0,0
1623135600000,2021-06-08 07:00:00,USDP/USDT,0.99955685,1.00044648,0.99899118,1.00044648,496.80999391,497.00588079,0,0,0,0
1623132000000,2021-06-08 06:00:00,USDP/USDT,0.9995181,0.99955809,0.9986009,0.99955809,240.76184575,240.89393812,0,0,0,0
1623128400000,2021-06-08 05:00:00,USDP/USDT,0.99945811,0.99974825,0.99842086,0.9995181,36.614819,36.63637538,0,0,0,0
1623124800000,2021-06-08 04:00:00,USDP/USDT,0.99923816,1.00008858,0.99894138,0.99943812,153.61974153,153.69028177,0,0,0,0
1623121200000,2021-06-08 03:00:00,USDP/USDT,0.99906654,1.00027873,0.99906654,1.00016203,192.96967432,192.97974778,0,0,0,0
1623117600000,2021-06-08 02:00:00,USDP/USDT,0.99965807,1.00033557,0.99765332,0.99782034,859.82387124,860.96416128,0,0,0,0
1623114000000,2021-06-08 01:00:00,USDP/USDT,0.99914142,0.99988822,0.99914142,0.99988822,43.89716235,43.90663005,0,0,0,0
1623110400000,2021-06-08 00:00:00,USDP/USDT,0.99975805,0.99985803,0.99930145,0.99941167,0,0,0,0,0,0
1623106800000,2021-06-07 23:00:00,USDP/USDT,0.99978195,0.99985803,0.99930145,0.99941167,360.36416521,360.51376567,0,0,0,0
1623103200000,2021-06-07 22:00:00,USDP/USDT,0.99981804,1.0000082,0.99981804,1.0000082,98.53109857,98.53741114,0,0,0,0
1623099600000,2021-06-07 21:00:00,USDP/USDT,0.99977558,0.99977558,0.99902825,0.99902825,244.52920373,244.66384005,0,0,0,0
1623096000000,2021-06-07 20:00:00,USDP/USDT,0.99954415,1.00042851,0.99702957,1.00023835,917.11085303,917.59161984,0,0,0,0
1623092400000,2021-06-07 19:00:00,USDP/USDT,0.99954415,0.99954415,0.99954415,0.99954415,0,0,0,0,0,0
1623088800000,2021-06-07 18:00:00,USDP/USDT,0.99948189,0.99954415,0.99948189,0.99954415,12.77602482,12.78185143,0,0,0,0
1623085200000,2021-06-07 17:00:00,USDP/USDT,0.99948189,0.99948189,0.99948189,0.99948189,3.77064796,3.77260259,0,0,0,0
1623081600000,2021-06-07 16:00:00,USDP/USDT,0.99970194,1.00026854,0.99948189,0.99948189,170.05521438,170.12003225,0,0,0,0
1623078000000,2021-06-07 15:00:00,USDP/USDT,0.99894097,1.00000218,0.99894097,0.999805,0,0,0,0,0,0
1623074400000,2021-06-07 14:00:00,USDP/USDT,0.99894097,1.00000218,0.99894097,0.999805,942.92381565,943.18094737,0,0,0,0
1623070800000,2021-06-07 13:00:00,USDP/USDT,0.99833023,1.00041831,0.99816,0.99894097,925.91848406,926.66870259,0,0,0,0
1623067200000,2021-06-07 12:00:00,USDP/USDT,0.99977805,1.00032814,0.99801997,1.00027929,1280.15492108,1280.51751998,0,0,0,0
1623063600000,2021-06-07 11:00:00,USDP/USDT,0.99872092,0.99872092,0.99870092,0.99870092,0,0,0,0,0,0
1623060000000,2021-06-07 10:00:00,USDP/USDT,0.99872092,0.99872092,0.99870092,0.99870092,0,0,0,0,0,0
1623056400000,2021-06-07 09:00:00,USDP/USDT,0.99979526,0.99989803,0.9986107,0.99870092,281.12913312,281.24350495,0,0,0,0
1623052800000,2021-06-07 08:00:00,USDP/USDT,0.99977805,0.99983804,0.99977805,0.99983804,34.12342504,34.13009666,0,0,0,0
1623049200000,2021-06-07 07:00:00,USDP/USDT,0.99976339,0.99976339,0.99976339,0.99976339,0,0,0,0,0,0
1623045600000,2021-06-07 06:00:00,USDP/USDT,0.99976339,0.99976339,0.99976339,0.99976339,102.3368572,102.36107686,0,0,0,0
1623042000000,2021-06-07 05:00:00,USDP/USDT,0.99968193,0.99977805,0.99968193,0.99976339,13.02214145,13.02522335,0,0,0,0
1623038400000,2021-06-07 04:00:00,USDP/USDT,0.99968193,0.99977805,0.99968193,0.99977805,0,0,0,0,0,0
1623034800000,2021-06-07 03:00:00,USDP/USDT,0.99977805,0.99977805,0.99968193,0.99977805,24.44632109,24.45366859,0,0,0,0
1623031200000,2021-06-07 02:00:00,USDP/USDT,0.99976195,0.99977805,0.99976195,0.99977805,4.10922082,4.11017572,0,0,0,0
1623027600000,2021-06-07 01:00:00,USDP/USDT,0.99977805,0.99983804,0.99967807,0.99983804,236.73946289,236.79920083,0,0,0,0
1623024000000,2021-06-07 00:00:00,USDP/USDT,0.99885115,0.99977805,0.99885115,0.99977805,11.71875474,11.72325275,0,0,0,0
1623020400000,2021-06-06 23:00:00,USDP/USDT,0.99903119,0.99967807,0.99899118,0.99967807,31.28381166,31.31396691,0,0,0,0
1623016800000,2021-06-06 22:00:00,USDP/USDT,0.99989803,0.99989803,0.99896097,0.99969625,288.13012043,288.41449498,0,0,0,0
1623013200000,2021-06-06 21:00:00,USDP/USDT,0.99989803,0.99989803,0.99989803,0.99989803,0,0,0,0,0,0
1623009600000,2021-06-06 20:00:00,USDP/USDT,0.99989803,0.99989803,0.99989803,0.99989803,0,0,0,0,0,0
1623006000000,2021-06-06 19:00:00,USDP/USDT,0.99989803,0.99989803,0.99989803,0.99989803,0,0,0,0,0,0
1623002400000,2021-06-06 18:00:00,USDP/USDT,0.99926144,0.99989803,0.99920847,0.99989803,1.43831745,1.43846414,0,0,0,0
1622998800000,2021-06-06 17:00:00,USDP/USDT,0.99926144,0.99926144,0.99920847,0.99920847,0,0,0,0,0,0
1622995200000,2021-06-06 16:00:00,USDP/USDT,0.99926144,0.99926144,0.99920847,0.99920847,0,0,0,0,0,0
1622991600000,2021-06-06 15:00:00,USDP/USDT,0.99880094,0.99926144,0.99874877,0.99920847,19.7150168,19.73410862,0,0,0,0
1622988000000,2021-06-06 14:00:00,USDP/USDT,0.99874877,0.99874877,0.99874877,0.99874877,1.17720125,1.17867605,0,0,0,0
1622984400000,2021-06-06 13:00:00,USDP/USDT,0.99875073,0.99875073,0.99874877,0.99874877,3.59371897,3.5982178,0,0,0,0
1622980800000,2021-06-06 12:00:00,USDP/USDT,0.99989803,0.99989803,0.99989803,0.99989803,0,0,0,0,0,0
1622977200000,2021-06-06 11:00:00,USDP/USDT,0.99989803,0.99989803,0.99989803,0.99989803,2.09976624,2.09998038,0,0,0,0
1622973600000,2021-06-06 10:00:00,USDP/USDT,0.99987479,0.99987479,0.99987479,0.99987479,34.43524401,34.43955619,0,0,0,0
1622970000000,2021-06-06 09:00:00,USDP/USDT,0.99991351,0.99991351,0.99913121,0.99913121,3.27462661,3.27647625,0,0,0,0
1622966400000,2021-06-06 08:00:00,USDP/USDT,0.99994865,0.99999801,0.99831023,0.99991351,648.92450026,649.31283603,0,0,0,0
1622962800000,2021-06-06 07:00:00,USDP/USDT,0.9999009,0.99994865,0.9999009,0.99994865,32.91772557,32.9206403,0,0,0,0
1622959200000,2021-06-06 06:00:00,USDP/USDT,0.99988234,0.9999009,0.99831237,0.9999009,55.57592049,55.58431936,0,0,0,0
1622955600000,2021-06-06 05:00:00,USDP/USDT,0.99986011,0.99986011,0.99809962,0.99809962,13.33516481,13.33946117,0,0,0,0
1622952000000,2021-06-06 04:00:00,USDP/USDT,0.99876093,0.99995801,0.99876093,0.99986011,341.57431742,341.60481906,0,0,0,0
1622948400000,2021-06-06 03:00:00,USDP/USDT,0.99876093,0.99983916,0.99876093,0.99981804,20.35642106,20.37311677,0,0,0,0
1622944800000,2021-06-06 02:00:00,USDP/USDT,0.99981804,0.99985803,0.99876093,0.99983916,57.82987016,57.84450393,0,0,0,0
1622941200000,2021-06-06 01:00:00,USDP/USDT,0.99979805,0.99979805,0.99979805,0.99979805,8.50947201,8.51119085,0,0,0,0
1622937600000,2021-06-06 00:00:00,USDP/USDT,0.99887581,0.99979338,0.99887581,0.99979338,0,0,0,0,0,0
1622934000000,2021-06-05 23:00:00,USDP/USDT,0.99886095,0.99979338,0.99886095,0.99979338,15.42516814,15.44081876,0,0,0,0
1622930400000,2021-06-05 22:00:00,USDP/USDT,0.99918102,1.00026815,0.99886095,0.99886095,699.41076768,699.70933052,0,0,0,0
1622926800000,2021-06-05 21:00:00,USDP/USDT,0.99999801,1.00038812,0.99884496,1.00011798,648.3112578,648.28279219,0,0,0,0
1622923200000,2021-06-05 20:00:00,USDP/USDT,0.99917122,1.00026815,0.99917122,0.99999801,25.081389,25.08424207,0,0,0,0
1622919600000,2021-06-05 19:00:00,USDP/USDT,0.99900098,1.00026815,0.99900098,0.99917122,30.18034883,30.20556228,0,0,0,0
1622916000000,2021-06-05 18:00:00,USDP/USDT,1.00026815,1.00028814,0.99900098,1.00007799,64.02620526,64.01771044,0,0,0,0
1622912400000,2021-06-05 17:00:00,USDP/USDT,1.00026815,1.00026815,0.99948148,1.00026815,53.46970016,53.46116724,0,0,0,0
1622908800000,2021-06-05 16:00:00,USDP/USDT,1.00026815,1.00028814,1.00026815,1.00026815,58.38768274,58.37193465,0,0,0,0
1622905200000,2021-06-05 15:00:00,USDP/USDT,0.99982196,1.00028814,0.99982196,1.00028814,24.07739198,24.07190751,0,0,0,0
1622901600000,2021-06-05 14:00:00,USDP/USDT,0.99897862,0.99989648,0.99873072,0.99986197,228.63832456,228.70898792,0,0,0,0
1622898000000,2021-06-05 13:00:00,USDP/USDT,1.00027834,1.00037832,0.99930145,0.99930145,132.17507322,132.13234471,0,0,0,0
