https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACM,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1692075600000,2023-08-15 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692072000000,2023-08-15 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692068400000,2023-08-15 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692064800000,2023-08-15 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692061200000,2023-08-15 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692057600000,2023-08-15 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692054000000,2023-08-14 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692050400000,2023-08-14 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692046800000,2023-08-14 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692043200000,2023-08-14 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692039600000,2023-08-14 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692036000000,2023-08-14 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692032400000,2023-08-14 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692028800000,2023-08-14 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692025200000,2023-08-14 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692021600000,2023-08-14 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692018000000,2023-08-14 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692014400000,2023-08-14 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692010800000,2023-08-14 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692007200000,2023-08-14 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692003600000,2023-08-14 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1692000000000,2023-08-14 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691996400000,2023-08-14 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691992800000,2023-08-14 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691989200000,2023-08-14 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691985600000,2023-08-14 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691982000000,2023-08-14 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691978400000,2023-08-14 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691974800000,2023-08-14 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691971200000,2023-08-14 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691967600000,2023-08-13 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691964000000,2023-08-13 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691960400000,2023-08-13 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691956800000,2023-08-13 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691953200000,2023-08-13 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691949600000,2023-08-13 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691946000000,2023-08-13 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691942400000,2023-08-13 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691938800000,2023-08-13 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691935200000,2023-08-13 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691931600000,2023-08-13 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691928000000,2023-08-13 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691924400000,2023-08-13 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691920800000,2023-08-13 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691917200000,2023-08-13 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691913600000,2023-08-13 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691910000000,2023-08-13 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691906400000,2023-08-13 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691902800000,2023-08-13 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691899200000,2023-08-13 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691895600000,2023-08-13 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691892000000,2023-08-13 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691888400000,2023-08-13 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691884800000,2023-08-13 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691881200000,2023-08-12 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691877600000,2023-08-12 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691874000000,2023-08-12 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691870400000,2023-08-12 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691866800000,2023-08-12 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691863200000,2023-08-12 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691859600000,2023-08-12 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691856000000,2023-08-12 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691852400000,2023-08-12 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691848800000,2023-08-12 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691845200000,2023-08-12 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691841600000,2023-08-12 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691838000000,2023-08-12 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691834400000,2023-08-12 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691830800000,2023-08-12 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691827200000,2023-08-12 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691823600000,2023-08-12 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691820000000,2023-08-12 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691816400000,2023-08-12 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691812800000,2023-08-12 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691809200000,2023-08-12 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691805600000,2023-08-12 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691802000000,2023-08-12 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691798400000,2023-08-12 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691794800000,2023-08-11 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691791200000,2023-08-11 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691787600000,2023-08-11 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691784000000,2023-08-11 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691780400000,2023-08-11 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691776800000,2023-08-11 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691773200000,2023-08-11 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691769600000,2023-08-11 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691766000000,2023-08-11 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691762400000,2023-08-11 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691758800000,2023-08-11 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691755200000,2023-08-11 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691751600000,2023-08-11 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691748000000,2023-08-11 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691744400000,2023-08-11 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691740800000,2023-08-11 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691737200000,2023-08-11 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691733600000,2023-08-11 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691730000000,2023-08-11 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691726400000,2023-08-11 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691722800000,2023-08-11 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691719200000,2023-08-11 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691715600000,2023-08-11 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691712000000,2023-08-11 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691708400000,2023-08-10 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691704800000,2023-08-10 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691701200000,2023-08-10 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691697600000,2023-08-10 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691694000000,2023-08-10 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691690400000,2023-08-10 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691686800000,2023-08-10 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691683200000,2023-08-10 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691679600000,2023-08-10 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691676000000,2023-08-10 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691672400000,2023-08-10 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691668800000,2023-08-10 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691665200000,2023-08-10 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691661600000,2023-08-10 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691658000000,2023-08-10 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691654400000,2023-08-10 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691650800000,2023-08-10 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691647200000,2023-08-10 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691643600000,2023-08-10 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691640000000,2023-08-10 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691636400000,2023-08-10 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691632800000,2023-08-10 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691629200000,2023-08-10 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691625600000,2023-08-10 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691622000000,2023-08-09 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691618400000,2023-08-09 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691614800000,2023-08-09 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691611200000,2023-08-09 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691607600000,2023-08-09 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691604000000,2023-08-09 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691600400000,2023-08-09 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691596800000,2023-08-09 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691593200000,2023-08-09 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691589600000,2023-08-09 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691586000000,2023-08-09 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691582400000,2023-08-09 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691578800000,2023-08-09 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691575200000,2023-08-09 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691571600000,2023-08-09 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691568000000,2023-08-09 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691564400000,2023-08-09 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691560800000,2023-08-09 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691557200000,2023-08-09 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691553600000,2023-08-09 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691550000000,2023-08-09 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691546400000,2023-08-09 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691542800000,2023-08-09 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691539200000,2023-08-09 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691535600000,2023-08-08 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691532000000,2023-08-08 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691528400000,2023-08-08 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691524800000,2023-08-08 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691521200000,2023-08-08 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691517600000,2023-08-08 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691514000000,2023-08-08 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691510400000,2023-08-08 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691506800000,2023-08-08 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691503200000,2023-08-08 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691499600000,2023-08-08 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691496000000,2023-08-08 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691492400000,2023-08-08 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691488800000,2023-08-08 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691485200000,2023-08-08 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691481600000,2023-08-08 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691478000000,2023-08-08 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691474400000,2023-08-08 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691470800000,2023-08-08 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691467200000,2023-08-08 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691463600000,2023-08-08 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691460000000,2023-08-08 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691456400000,2023-08-08 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691452800000,2023-08-08 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691449200000,2023-08-07 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691445600000,2023-08-07 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691442000000,2023-08-07 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691438400000,2023-08-07 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691434800000,2023-08-07 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691431200000,2023-08-07 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691427600000,2023-08-07 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691424000000,2023-08-07 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691420400000,2023-08-07 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691416800000,2023-08-07 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691413200000,2023-08-07 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691409600000,2023-08-07 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691406000000,2023-08-07 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691402400000,2023-08-07 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691398800000,2023-08-07 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691395200000,2023-08-07 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691391600000,2023-08-07 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691388000000,2023-08-07 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691384400000,2023-08-07 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691380800000,2023-08-07 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691377200000,2023-08-07 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691373600000,2023-08-07 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691370000000,2023-08-07 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691366400000,2023-08-07 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691362800000,2023-08-06 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691359200000,2023-08-06 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691355600000,2023-08-06 21:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691352000000,2023-08-06 20:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691348400000,2023-08-06 19:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691344800000,2023-08-06 18:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691341200000,2023-08-06 17:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691337600000,2023-08-06 16:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691334000000,2023-08-06 15:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691330400000,2023-08-06 14:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691326800000,2023-08-06 13:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691323200000,2023-08-06 12:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691319600000,2023-08-06 11:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691316000000,2023-08-06 10:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691312400000,2023-08-06 09:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691308800000,2023-08-06 08:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691305200000,2023-08-06 07:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691301600000,2023-08-06 06:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691298000000,2023-08-06 05:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691294400000,2023-08-06 04:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691290800000,2023-08-06 03:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691287200000,2023-08-06 02:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691283600000,2023-08-06 01:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691280000000,2023-08-06 00:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691276400000,2023-08-05 23:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
1691272800000,2023-08-05 22:00:00,ACM/USDD,2.9999,2.9999,2.9999,2.9999,0,0,0,0,0,1.9995
