https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1701154800000,2023-11-28 07:00:00,ADA/USDT,0.37385,0.37417,0.3701,0.37369,794836.7425,2134507.2451,419768.8727,1127308.3486,19489,0.37237
1701151200000,2023-11-28 06:00:00,ADA/USDT,0.37061,0.37413,0.36997,0.37355,629894.5576,1690928.9113,333497.8679,895252.9304,19230,0.37251
1701147600000,2023-11-28 05:00:00,ADA/USDT,0.37413,0.37454,0.36987,0.37047,893163.9269,2401960.8817,467374.8394,1256910.6795,19640,0.37185
1701144000000,2023-11-28 04:00:00,ADA/USDT,0.37615,0.37786,0.37408,0.37421,854604.1822,2273582.4106,457588.3113,1217426.623,20382,0.37588
1701140400000,2023-11-28 03:00:00,ADA/USDT,0.37852,0.37912,0.37586,0.37629,761036.2489,2016411.1636,405276.0679,1073762.3124,20269,0.37742
1701136800000,2023-11-28 02:00:00,ADA/USDT,0.37855,0.37883,0.3757,0.37856,904880.0364,2398042.51,471823.9766,1250444.8579,20382,0.37734
1701133200000,2023-11-28 01:00:00,ADA/USDT,0.38006,0.38023,0.37825,0.37845,712666.1853,1879329.5081,380539.7964,1003521.7248,19269,0.37921
1701129600000,2023-11-28 00:00:00,ADA/USDT,0.37785,0.38063,0.37635,0.37987,874901.3555,2310935.1863,458476.6093,1210963.1242,20305,0.37859
1701126000000,2023-11-27 23:00:00,ADA/USDT,0.37495,0.37853,0.37472,0.37782,880913.3373,2336982.0994,466562.8328,1237713.9527,20674,0.37694
1701122400000,2023-11-27 22:00:00,ADA/USDT,0.37409,0.37508,0.37263,0.37486,572602.5521,1532097.7788,301486.1197,806693.5137,19676,0.37373
1701118800000,2023-11-27 21:00:00,ADA/USDT,0.37227,0.37589,0.37197,0.37407,527120.1631,1409353.3248,278536.2868,744736.1661,19373,0.37401
1701115200000,2023-11-27 20:00:00,ADA/USDT,0.37407,0.37485,0.37047,0.37228,822064.0254,2204504.0878,428589.373,1149332.8617,19932,0.3729
1701111600000,2023-11-27 19:00:00,ADA/USDT,0.37646,0.37785,0.3725,0.37368,866645.5849,2307015.3261,452199.5095,1203721.3983,19993,0.37566
1701108000000,2023-11-27 18:00:00,ADA/USDT,0.37645,0.37931,0.37636,0.37642,756064.5908,2000732.4167,396826.5321,1050131.006,20574,0.37789
1701104400000,2023-11-27 17:00:00,ADA/USDT,0.37853,0.38041,0.37609,0.37631,679753.9553,1795293.571,360929.523,953210.2148,20413,0.37863
1701100800000,2023-11-27 16:00:00,ADA/USDT,0.37471,0.37869,0.37377,0.37852,807546.6459,2145990.7312,432054.2446,1148160.4125,19896,0.3763
1701097200000,2023-11-27 15:00:00,ADA/USDT,0.37526,0.38001,0.37398,0.37463,797543.9396,2112877.8653,426183.2741,1129030.5854,20232,0.37747
1701093600000,2023-11-27 14:00:00,ADA/USDT,0.37873,0.38046,0.3748,0.37523,851139.2269,2254742.0795,453656.7458,1201759.9797,19485,0.37749
1701090000000,2023-11-27 13:00:00,ADA/USDT,0.3791,0.38057,0.37641,0.3788,776887.6262,2049126.1213,415578.1745,1096221.8099,18748,0.37913
1701086400000,2023-11-27 12:00:00,ADA/USDT,0.38048,0.38154,0.37882,0.37882,714905.6103,1878862.7942,364900.0854,959014.8174,20012,0.38049
1701082800000,2023-11-27 11:00:00,ADA/USDT,0.38081,0.38166,0.37872,0.38034,896877.141,2357998.2234,474331.9396,1247094.3101,19896,0.38035
1701079200000,2023-11-27 10:00:00,ADA/USDT,0.38481,0.38507,0.37892,0.38001,823402.8211,2155295.6137,442583.7282,1158453.444,19206,0.38204
1701075600000,2023-11-27 09:00:00,ADA/USDT,0.38262,0.38598,0.38261,0.38483,729588.1515,1896052.918,397707.8884,1033543.3004,19544,0.38479
1701072000000,2023-11-27 08:00:00,ADA/USDT,0.38313,0.38528,0.38251,0.38263,638958.9256,1665408.7945,333405.995,869002.8803,19883,0.38366
1701068400000,2023-11-27 07:00:00,ADA/USDT,0.38276,0.3846,0.37976,0.38312,841902.2465,2201751.6167,453876.1522,1186971.4469,19113,0.38238
1701064800000,2023-11-27 06:00:00,ADA/USDT,0.38379,0.38648,0.38265,0.38284,852435.8156,2214198.2881,449004.0185,1166298.1944,18939,0.38498
1701061200000,2023-11-27 05:00:00,ADA/USDT,0.38541,0.3861,0.38248,0.38379,627680.1314,1632290.3557,329401.6301,856655.2454,17740,0.38454
1701057600000,2023-11-27 04:00:00,ADA/USDT,0.38324,0.38557,0.38269,0.3854,759816.7652,1978112.9247,409019.5428,1064884.2585,18703,0.38411
1701054000000,2023-11-27 03:00:00,ADA/USDT,0.38366,0.3838,0.38001,0.38326,664455.982,1739192.4885,338795.3454,886732.3645,17453,0.38205
1701050400000,2023-11-27 02:00:00,ADA/USDT,0.38589,0.38625,0.38267,0.38368,702934.3599,1828977.8094,374365.3632,974046.4371,18254,0.38433
1701046800000,2023-11-27 01:00:00,ADA/USDT,0.38849,0.38956,0.38462,0.38591,627673.8527,1621469.5116,333095.263,860462.8122,17542,0.3871
1701043200000,2023-11-27 00:00:00,ADA/USDT,0.38508,0.38919,0.38406,0.38851,779696.4905,2015378.5029,410201.5905,1060223.3995,17273,0.38687
1701039600000,2023-11-26 23:00:00,ADA/USDT,0.38663,0.38704,0.3845,0.38502,650679.4947,1687957.6213,344356.9145,893320.1254,17447,0.38548
1701036000000,2023-11-26 22:00:00,ADA/USDT,0.38593,0.38971,0.38569,0.38641,708613.241,1828629.5089,379936.6476,980364.0672,16701,0.38751
1701032400000,2023-11-26 21:00:00,ADA/USDT,0.38576,0.38588,0.38414,0.3854,517895.5888,1345520.9265,277199.7986,720168.0357,16481,0.3849
1701028800000,2023-11-26 20:00:00,ADA/USDT,0.38406,0.38691,0.3829,0.38576,638039.4079,1659410.8536,344620.7293,896234.0268,16451,0.3845
1701025200000,2023-11-26 19:00:00,ADA/USDT,0.38169,0.38432,0.38096,0.38403,627892.6844,1642400.7559,333887.3963,873361.9175,16059,0.3823
1701021600000,2023-11-26 18:00:00,ADA/USDT,0.38266,0.38374,0.38077,0.38168,599194.5333,1568012.4743,317529.7093,830937.1653,16118,0.38213
1701018000000,2023-11-26 17:00:00,ADA/USDT,0.3803,0.38327,0.37967,0.38245,473915.6309,1240973.6814,253993.5769,665105.0129,15585,0.38189
1701014400000,2023-11-26 16:00:00,ADA/USDT,0.38461,0.3851,0.37736,0.38038,626044.2707,1640952.4723,333251.4919,873560.8294,14759,0.38152
1701010800000,2023-11-26 15:00:00,ADA/USDT,0.38541,0.38737,0.38435,0.3847,492543.861,1276049.0582,262568.1257,680287.3508,13337,0.38599
1701007200000,2023-11-26 14:00:00,ADA/USDT,0.38757,0.38779,0.38374,0.38545,513098.186,1329016.7774,263299.3084,681992.0245,12525,0.38607
1701003600000,2023-11-26 13:00:00,ADA/USDT,0.38938,0.39017,0.38636,0.38784,471983.0851,1216151.1618,243074.2982,626321.379,12506,0.38809
1701000000000,2023-11-26 12:00:00,ADA/USDT,0.3888,0.38986,0.38645,0.38943,549092.5082,1415490.3981,281560.0397,725857.3361,11907,0.38791
1700996400000,2023-11-26 11:00:00,ADA/USDT,0.38841,0.38958,0.38791,0.38877,462806.0184,1190166.3771,244196.7344,627984.518,11941,0.38885
1700992800000,2023-11-26 10:00:00,ADA/USDT,0.39013,0.39031,0.38795,0.38795,448372.7342,1151279.8437,223579.7675,574095.4157,11103,0.38945
1700989200000,2023-11-26 09:00:00,ADA/USDT,0.3901,0.39088,0.3885,0.39014,483635.5478,1240981.7617,257619.4145,661023.5832,11849,0.38972
1700985600000,2023-11-26 08:00:00,ADA/USDT,0.39114,0.3913,0.38979,0.38994,417232.7304,1068036.5325,229266.7825,586881.9476,11457,0.39065
1700982000000,2023-11-26 07:00:00,ADA/USDT,0.39043,0.39134,0.38895,0.39134,458522.3553,1174849.5236,238913.078,612130.3607,12109,0.39028
1700978400000,2023-11-26 06:00:00,ADA/USDT,0.38889,0.39106,0.38848,0.39033,448300.872,1150808.8392,241003.4092,618651.2124,12054,0.38955
1700974800000,2023-11-26 05:00:00,ADA/USDT,0.38889,0.38973,0.38787,0.38889,510742.4842,1313043.0564,266082.3218,684050.8774,12220,0.38897
1700971200000,2023-11-26 04:00:00,ADA/USDT,0.38727,0.38911,0.38641,0.38889,445079.3805,1148671.973,226822.5702,585413.1225,12475,0.38747
1700967600000,2023-11-26 03:00:00,ADA/USDT,0.38815,0.38892,0.38636,0.38716,499385.2319,1288130.3375,253838.6641,654777.277,11874,0.38768
1700964000000,2023-11-26 02:00:00,ADA/USDT,0.38683,0.38849,0.38665,0.38825,447174.6409,1153626.0131,228128.4517,588517.9004,12634,0.38762
1700960400000,2023-11-26 01:00:00,ADA/USDT,0.39105,0.39115,0.38662,0.38662,519060.8315,1336525.8417,271805.0949,699893.3811,12997,0.38836
1700956800000,2023-11-26 00:00:00,ADA/USDT,0.39052,0.39204,0.39008,0.39114,556006.4818,1421978.3656,285511.3469,730213.2771,12894,0.391
1700953200000,2023-11-25 23:00:00,ADA/USDT,0.39039,0.39123,0.38963,0.3906,521594.2138,1336130.588,274125.641,702202.4037,13132,0.39037
1700949600000,2023-11-25 22:00:00,ADA/USDT,0.39068,0.39149,0.39007,0.39025,500873.9234,1282420.3964,264485.6527,677175.3785,13355,0.39056
1700946000000,2023-11-25 21:00:00,ADA/USDT,0.38975,0.39204,0.38948,0.39072,482927.9517,1235610.6895,242914.5121,621501.6522,13871,0.39084
1700942400000,2023-11-25 20:00:00,ADA/USDT,0.39084,0.39167,0.38842,0.38959,552683.3827,1417712.7706,283132.0026,726285.4901,13785,0.38984
1700938800000,2023-11-25 19:00:00,ADA/USDT,0.38997,0.39097,0.38918,0.39066,532826.1665,1366445.6821,276033.0715,707892.2872,14024,0.38993
1700935200000,2023-11-25 18:00:00,ADA/USDT,0.38814,0.39053,0.38742,0.39002,598843.765,1539236.0044,307122.3212,789411.6902,14099,0.38905
1700931600000,2023-11-25 17:00:00,ADA/USDT,0.38759,0.38933,0.38744,0.38817,488395.0521,1257179.0302,255056.1336,656537.438,14739,0.38848
1700928000000,2023-11-25 16:00:00,ADA/USDT,0.38886,0.38993,0.38703,0.38776,598933.0131,1542246.7112,309863.5128,797856.0539,15756,0.38835
1700924400000,2023-11-25 15:00:00,ADA/USDT,0.38811,0.38984,0.38616,0.38889,668702.6828,1722780.9757,353824.1603,911555.6184,17450,0.38815
1700920800000,2023-11-25 14:00:00,ADA/USDT,0.38818,0.38895,0.38672,0.38789,687501.9805,1773028.5545,363927.6299,938539.3255,17836,0.38775
1700917200000,2023-11-25 13:00:00,ADA/USDT,0.39023,0.39179,0.38759,0.38817,766431.411,1967205.4516,401521.2622,1030630.4946,17834,0.3896
1700913600000,2023-11-25 12:00:00,ADA/USDT,0.38408,0.39032,0.38389,0.39026,698509.3639,1805748.2311,372966.5168,964126.475,18333,0.38683
1700910000000,2023-11-25 11:00:00,ADA/USDT,0.38364,0.38479,0.38274,0.3841,690324.143,1798564.4507,373642.1235,973500.6773,18592,0.38382
1700906400000,2023-11-25 10:00:00,ADA/USDT,0.38554,0.38571,0.38233,0.38372,821335.5404,2138517.538,444010.8289,1156097.6956,19943,0.38406
1700902800000,2023-11-25 09:00:00,ADA/USDT,0.38593,0.38646,0.3845,0.38554,917832.0177,2380101.0233,491627.5345,1274875.8273,21019,0.38562
1700899200000,2023-11-25 08:00:00,ADA/USDT,0.38759,0.38828,0.38567,0.38602,740864.1566,1914047.1547,389192.635,1005478.623,21006,0.38706
1700895600000,2023-11-25 07:00:00,ADA/USDT,0.38623,0.38819,0.38586,0.38772,843957.2485,2180530.0036,448240.0907,1158142.3928,20283,0.38704
1700892000000,2023-11-25 06:00:00,ADA/USDT,0.38486,0.38639,0.38437,0.38625,834702.6796,2166496.9901,440591.2976,1143591.3678,21146,0.38527
1700888400000,2023-11-25 05:00:00,ADA/USDT,0.38579,0.38637,0.38414,0.38489,786253.4557,2039760.8697,405110.8778,1050995.9521,20783,0.38546
1700884800000,2023-11-25 04:00:00,ADA/USDT,0.38522,0.38649,0.38432,0.38583,845211.0225,2193709.4628,437506.5348,1135511.2484,20410,0.38528
1700881200000,2023-11-25 03:00:00,ADA/USDT,0.38772,0.38772,0.38381,0.38515,578503.3319,1500203.3045,302985.2723,785773.4828,20344,0.38561
1700877600000,2023-11-25 02:00:00,ADA/USDT,0.38618,0.38846,0.38461,0.38757,736088.3895,1903633.3268,379221.4113,980708.3263,19966,0.38667
1700874000000,2023-11-25 01:00:00,ADA/USDT,0.38367,0.3864,0.3835,0.38622,711065.4579,1848296.3359,378049.3902,982691.2556,20648,0.38471
1700870400000,2023-11-25 00:00:00,ADA/USDT,0.38296,0.38512,0.38159,0.38367,884039.7746,2304440.0659,470944.2943,1227559.3819,20557,0.38362
1700866800000,2023-11-24 23:00:00,ADA/USDT,0.38265,0.38358,0.38085,0.38285,763685.0827,1996784.6604,405673.5561,1060694.9963,19036,0.38245
1700863200000,2023-11-24 22:00:00,ADA/USDT,0.38341,0.3837,0.38052,0.38265,743560.8576,1943755.9536,399071.7298,1043240.0319,19477,0.38253
1700859600000,2023-11-24 21:00:00,ADA/USDT,0.38439,0.38542,0.38327,0.38343,808030.5185,2103044.5611,428975.9427,1116478.0139,19057,0.38422
1700856000000,2023-11-24 20:00:00,ADA/USDT,0.38267,0.3849,0.38122,0.38435,743973.6413,1943787.7304,401411.3403,1048785.0949,19519,0.38274
1700852400000,2023-11-24 19:00:00,ADA/USDT,0.38341,0.38367,0.38206,0.38266,714984.11,1868468.5725,372775.2153,974175.6416,19789,0.38265
1700848800000,2023-11-24 18:00:00,ADA/USDT,0.38449,0.38546,0.38254,0.38341,740253.4441,1928957.1072,396805.6426,1033947.4424,19460,0.38375
1700845200000,2023-11-24 17:00:00,ADA/USDT,0.38323,0.38668,0.38241,0.38449,602437.2034,1565083.5569,318140.4679,826483.2075,17771,0.38492
1700841600000,2023-11-24 16:00:00,ADA/USDT,0.3853,0.38783,0.38207,0.38309,724113.3265,1876853.4901,383397.509,993886.7472,17868,0.38581
1700838000000,2023-11-24 15:00:00,ADA/USDT,0.38555,0.38848,0.38454,0.38537,802905.4792,2077345.8324,413302.3241,1069345.7718,17085,0.3865
1700834400000,2023-11-24 14:00:00,ADA/USDT,0.38682,0.38682,0.3836,0.38575,591795.3309,1536401.9051,311893.4437,809704.8649,16084,0.38518
1700830800000,2023-11-24 13:00:00,ADA/USDT,0.38562,0.38701,0.38433,0.38683,674395.7902,1748042.336,362643.064,939973.0493,16896,0.3858
1700827200000,2023-11-24 12:00:00,ADA/USDT,0.38737,0.38811,0.38493,0.38592,595968.7847,1540460.3507,317099.1086,819630.4929,16519,0.38687
1700823600000,2023-11-24 11:00:00,ADA/USDT,0.38637,0.38956,0.38633,0.38723,693530.4749,1787416.6714,363645.1963,937215.8169,16143,0.388
1700820000000,2023-11-24 10:00:00,ADA/USDT,0.38725,0.38971,0.38626,0.38633,570190.1021,1470536.2515,303241.7498,782073.995,15141,0.38774
1700816400000,2023-11-24 09:00:00,ADA/USDT,0.38666,0.38987,0.38604,0.38712,579188.6557,1493353.1686,305913.5599,788729.1342,15373,0.38784
1700812800000,2023-11-24 08:00:00,ADA/USDT,0.39172,0.39259,0.38618,0.38684,616887.4979,1587641.6971,328852.1928,846356.2495,14215,0.38856
1700809200000,2023-11-24 07:00:00,ADA/USDT,0.39088,0.39258,0.38915,0.39188,548909.2838,1404246.2941,294494.9277,753394.1152,14392,0.39089
1700805600000,2023-11-24 06:00:00,ADA/USDT,0.39217,0.39227,0.39028,0.39086,527634.1415,1348879.942,279439.93,714376.8081,14055,0.39116
1700802000000,2023-11-24 05:00:00,ADA/USDT,0.39378,0.39435,0.3905,0.39192,561367.5166,1429903.2041,298860.8856,761266.5356,14272,0.39259
1700798400000,2023-11-24 04:00:00,ADA/USDT,0.39498,0.39653,0.39327,0.39405,521069.8821,1320194.6362,270324.1008,684908.629,14057,0.39469
1700794800000,2023-11-24 03:00:00,ADA/USDT,0.39321,0.39708,0.39287,0.39501,516291.6257,1307492.9542,272093.8443,689047.3116,14200,0.39487
1700791200000,2023-11-24 02:00:00,ADA/USDT,0.38987,0.39581,0.38955,0.39269,585420.5844,1487732.5122,307801.0872,782247.3043,14393,0.3935
1700787600000,2023-11-24 01:00:00,ADA/USDT,0.38587,0.39063,0.38547,0.3897,455715.4751,1173371.5427,238225.607,613350.8991,14423,0.38838
1700784000000,2023-11-24 00:00:00,ADA/USDT,0.38721,0.39178,0.38549,0.38602,683495.5001,1759363.7917,361520.0941,930558.2422,14868,0.38849
1700780400000,2023-11-23 23:00:00,ADA/USDT,0.38283,0.38728,0.3816,0.38714,689548.4829,1798657.9304,371073.8938,967871.9848,14890,0.38337
1700776800000,2023-11-23 22:00:00,ADA/USDT,0.38234,0.38318,0.38131,0.38268,544575.362,1424685.3189,292733.6362,765839.8051,15413,0.38224
1700773200000,2023-11-23 21:00:00,ADA/USDT,0.38057,0.38244,0.38057,0.38218,592820.1363,1553335.5255,319038.1014,835958.405,16150,0.38164
1700769600000,2023-11-23 20:00:00,ADA/USDT,0.37968,0.38159,0.37903,0.38061,694068.5738,1824034.4569,378405.3971,994464.5331,16162,0.38051
1700766000000,2023-11-23 19:00:00,ADA/USDT,0.38096,0.3812,0.37942,0.37978,620908.9571,1631963.7376,329983.4388,867326.9076,16990,0.38046
1700762400000,2023-11-23 18:00:00,ADA/USDT,0.38252,0.38419,0.38073,0.38096,735105.1704,1922851.1416,393655.9535,1029657.4616,18499,0.3823
1700758800000,2023-11-23 17:00:00,ADA/USDT,0.38046,0.38337,0.38016,0.38253,549348.5565,1439051.649,297879.9758,780300.8631,17770,0.38174
1700755200000,2023-11-23 16:00:00,ADA/USDT,0.37791,0.38182,0.37772,0.38053,663713.4957,1744169.5797,362036.1698,951380.5572,19164,0.38053
1700751600000,2023-11-23 15:00:00,ADA/USDT,0.38003,0.38088,0.37574,0.37779,764365.7748,2019117.6487,403536.5052,1065932.6191,18036,0.37856
1700748000000,2023-11-23 14:00:00,ADA/USDT,0.38038,0.38223,0.37899,0.38011,807248.8741,2118996.9116,433907.1168,1138934.5336,19144,0.38095
1700744400000,2023-11-23 13:00:00,ADA/USDT,0.38204,0.38367,0.37929,0.38044,819295.6983,2145493.2041,444522.4725,1164115.5208,19964,0.38187
1700740800000,2023-11-23 12:00:00,ADA/USDT,0.38136,0.3851,0.38107,0.38231,638199.1453,1666870.4792,341901.5205,893045.9698,18322,0.38287
1700737200000,2023-11-23 11:00:00,ADA/USDT,0.3835,0.38373,0.38007,0.38136,837185.2128,2193386.5511,444908.6783,1165657.8322,19610,0.38168
1700733600000,2023-11-23 10:00:00,ADA/USDT,0.38644,0.38644,0.38256,0.38352,862804.0404,2244998.8584,457061.072,1189289.6892,20552,0.38432
1700730000000,2023-11-23 09:00:00,ADA/USDT,0.3854,0.38668,0.38329,0.38668,787843.784,2047450.391,423399.5231,1100377.9571,20840,0.38479
1700726400000,2023-11-23 08:00:00,ADA/USDT,0.38055,0.38569,0.38007,0.38545,775799.437,2028299.2644,411903.0316,1076936.5238,20056,0.38249
1700722800000,2023-11-23 07:00:00,ADA/USDT,0.38033,0.38193,0.37937,0.38055,924612.2889,2429274.935,496336.3968,1304040.6828,20593,0.38061
1700719200000,2023-11-23 06:00:00,ADA/USDT,0.38156,0.38179,0.37909,0.38033,771766.1818,2029228.6504,413218.145,1086509.5226,20327,0.38032
1700715600000,2023-11-23 05:00:00,ADA/USDT,0.38145,0.38313,0.38122,0.38156,806270.2653,2111087.0984,420731.904,1101611.1801,20693,0.38192
1700712000000,2023-11-23 04:00:00,ADA/USDT,0.37975,0.38224,0.37903,0.38143,844906.2516,2218881.8331,457553.2391,1201624.3178,20705,0.38078
1700708400000,2023-11-23 03:00:00,ADA/USDT,0.3812,0.38175,0.3795,0.37969,886657.5691,2330430.2307,459598.3894,1207954.6064,20471,0.38046
1700704800000,2023-11-23 02:00:00,ADA/USDT,0.38125,0.3819,0.37988,0.3812,548970.5636,1440029.0234,293412.7029,769652.1367,17427,0.38122
1700701200000,2023-11-23 01:00:00,ADA/USDT,0.3783,0.38302,0.37807,0.38128,760993.2474,1997901.4605,402013.9951,1055420.1591,20218,0.38089
1700697600000,2023-11-23 00:00:00,ADA/USDT,0.37934,0.38023,0.37734,0.37816,850673.2548,2246152.757,453918.2502,1198531.1096,20708,0.37872
1700694000000,2023-11-22 23:00:00,ADA/USDT,0.37848,0.37947,0.37617,0.37937,764275.8755,2021036.882,411765.8715,1088850.8819,20289,0.37816
1700690400000,2023-11-22 22:00:00,ADA/USDT,0.38099,0.38205,0.37786,0.37849,810411.9056,2134717.6945,442345.0943,1165215.3441,20609,0.37963
1700686800000,2023-11-22 21:00:00,ADA/USDT,0.38347,0.38399,0.3793,0.38127,757112.8055,1980892.1646,404939.795,1059503.5671,18113,0.38221
1700683200000,2023-11-22 20:00:00,ADA/USDT,0.37709,0.38343,0.37652,0.38343,716102.8275,1889420.3008,377875.8666,997011.3707,19099,0.37901
1700679600000,2023-11-22 19:00:00,ADA/USDT,0.37594,0.37843,0.37554,0.377,711498.6495,1887278.6132,381108.8567,1010904.2533,20315,0.37699
1700676000000,2023-11-22 18:00:00,ADA/USDT,0.36993,0.37659,0.3694,0.37614,883736.95,2363561.4021,465512.0513,1244995.1638,19203,0.37391
1700672400000,2023-11-22 17:00:00,ADA/USDT,0.36797,0.37087,0.36775,0.3699,700409.2187,1896254.6828,371515.4848,1005848.2472,19850,0.36936
1700668800000,2023-11-22 16:00:00,ADA/USDT,0.36908,0.37137,0.36651,0.36814,767418.6295,2082090.3995,407432.9116,1105400.4251,20451,0.36858
1700665200000,2023-11-22 15:00:00,ADA/USDT,0.36891,0.37012,0.36538,0.36917,861967.2008,2340774.0523,462878.3837,1257052.123,20729,0.36824
1700661600000,2023-11-22 14:00:00,ADA/USDT,0.3713,0.37265,0.36794,0.36902,757231.6954,2043127.6014,412792.1277,1113863.6786,19455,0.37062
1700658000000,2023-11-22 13:00:00,ADA/USDT,0.36983,0.37193,0.36811,0.37105,915889.9544,2474618.8093,483819.678,1307167.2409,21056,0.37011
1700654400000,2023-11-22 12:00:00,ADA/USDT,0.36775,0.3707,0.36726,0.37007,829152.61,2248956.2332,447434.7123,1213566.8756,20585,0.36868
1700650800000,2023-11-22 11:00:00,ADA/USDT,0.37032,0.3706,0.36722,0.36777,718717.3755,1949724.6209,395579.4465,1073095.8795,20412,0.36862
1700647200000,2023-11-22 10:00:00,ADA/USDT,0.37138,0.3717,0.36775,0.37027,851908.1715,2304181.5903,476341.7036,1288327.3195,20199,0.36972
1700643600000,2023-11-22 09:00:00,ADA/USDT,0.36984,0.37186,0.36916,0.37131,861045.888,2323134.4755,459119.3778,1238675.4877,20164,0.37064
1700640000000,2023-11-22 08:00:00,ADA/USDT,0.36782,0.3703,0.36764,0.36985,694393.3509,1881713.1575,362607.2328,982590.7764,19268,0.36902
1700636400000,2023-11-22 07:00:00,ADA/USDT,0.36929,0.37039,0.3674,0.36772,788603.6903,2138171.2204,427567.1107,1159283.755,20980,0.36882
1700632800000,2023-11-22 06:00:00,ADA/USDT,0.36729,0.37124,0.36719,0.36917,881737.0224,2387857.1238,462816.6862,1253342.3094,20134,0.36926
1700629200000,2023-11-22 05:00:00,ADA/USDT,0.36906,0.37051,0.36635,0.36722,794445.5773,2154227.1506,420251.9565,1139570.0921,20914,0.36878
1700625600000,2023-11-22 04:00:00,ADA/USDT,0.36966,0.37183,0.36828,0.36895,874673.9669,2363980.273,467148.6017,1262596.9376,20600,0.37
1700622000000,2023-11-22 03:00:00,ADA/USDT,0.3665,0.37012,0.36537,0.3697,746502.9761,2030348.1438,407814.9882,1109247.1025,19191,0.36767
1700618400000,2023-11-22 02:00:00,ADA/USDT,0.36334,0.36677,0.36202,0.36664,880951.0716,2421651.2955,466405.686,1282158.9871,20518,0.36378
1700614800000,2023-11-22 01:00:00,ADA/USDT,0.36122,0.36432,0.3607,0.363,528072.0568,1454774.7562,275078.4449,757774.8784,14090,0.36299
1700611200000,2023-11-22 00:00:00,ADA/USDT,0.35635,0.36167,0.35564,0.36126,593947.1792,1649581.8332,312688.0903,868408.6647,20628,0.36006
1700607600000,2023-11-21 23:00:00,ADA/USDT,0.35772,0.36262,0.35498,0.3572,802607.5131,2233435.7687,433753.8405,1207054.2013,20794,0.35936
1700604000000,2023-11-21 22:00:00,ADA/USDT,0.36883,0.36908,0.35604,0.35763,890689.894,2447381.5914,484358.0835,1330802.7059,20705,0.36396
1700600400000,2023-11-21 21:00:00,ADA/USDT,0.37197,0.37429,0.36807,0.36889,680635.4123,1831062.6996,362700.8075,975650.0573,20181,0.37172
1700596800000,2023-11-21 20:00:00,ADA/USDT,0.36897,0.37401,0.36679,0.37169,832654.924,2248332.4345,448264.6946,1210355.1103,20662,0.37035
1700593200000,2023-11-21 19:00:00,ADA/USDT,0.36617,0.37149,0.36543,0.36891,640257.1423,1737608.7934,338490.565,918587.3132,20729,0.36847
1700589600000,2023-11-21 18:00:00,ADA/USDT,0.36724,0.36798,0.36043,0.36609,721551.7683,1981649.7544,379496.9197,1042162.0167,20769,0.36412
1700586000000,2023-11-21 17:00:00,ADA/USDT,0.37354,0.37855,0.36421,0.36724,889992.9107,2388579.2506,470010.2763,1261241.6555,20415,0.37264
1700582400000,2023-11-21 16:00:00,ADA/USDT,0.37548,0.37581,0.36961,0.37355,717686.13,1925989.2325,382240.5019,1025860.8774,20657,0.37263
1700578800000,2023-11-21 15:00:00,ADA/USDT,0.37387,0.37569,0.36398,0.37548,860885.7274,2329332.9669,455941.0893,1233568.5379,20219,0.3696
1700575200000,2023-11-21 14:00:00,ADA/USDT,0.37466,0.3749,0.37172,0.37371,948350.9358,2541427.738,510768.4642,1368773.1965,20087,0.37315
1700571600000,2023-11-21 13:00:00,ADA/USDT,0.37834,0.37887,0.37455,0.37467,812465.4647,2155838.4712,428919.5385,1138129.2017,20289,0.37687
1700568000000,2023-11-21 12:00:00,ADA/USDT,0.37804,0.37976,0.37678,0.37836,839664.4444,2218890.902,438372.24,1158455.1231,20614,0.37841
1700564400000,2023-11-21 11:00:00,ADA/USDT,0.38276,0.38328,0.37753,0.378,848477.4596,2232298.0464,452366.7331,1190226.7237,20904,0.38009
1700560800000,2023-11-21 10:00:00,ADA/USDT,0.38135,0.38291,0.38062,0.38273,864598.6401,2263415.7757,457020.9079,1196451.336,20530,0.38198
1700557200000,2023-11-21 09:00:00,ADA/USDT,0.38289,0.38412,0.38134,0.38146,682418.1485,1782312.3415,360693.4117,942042.5847,19684,0.38288
1700553600000,2023-11-21 08:00:00,ADA/USDT,0.38192,0.3837,0.38078,0.38341,775623.8432,2028631.0163,408721.4141,1068991.3286,20459,0.38233
1700550000000,2023-11-21 07:00:00,ADA/USDT,0.38623,0.38628,0.3812,0.3819,854960.2753,2230222.0879,433526.5466,1130980.9493,20248,0.38335
1700546400000,2023-11-21 06:00:00,ADA/USDT,0.38798,0.38876,0.38516,0.3862,758558.1242,1960801.8643,381650.2097,986480.6893,21073,0.38686
1700542800000,2023-11-21 05:00:00,ADA/USDT,0.38389,0.38903,0.38364,0.3878,864644.4869,2238536.4105,441210.5617,1142271.0405,20189,0.38625
1700539200000,2023-11-21 04:00:00,ADA/USDT,0.38436,0.38457,0.38254,0.38393,769744.691,2006156.7154,396467.6719,1033326.6939,20841,0.38369
1700535600000,2023-11-21 03:00:00,ADA/USDT,0.38077,0.38469,0.38066,0.38438,642482.4444,1674588.8058,322734.9893,841167.4776,20524,0.38366
