https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRPBULL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1660348800000,2022-08-13 00:00:00,XRPBULL/USDT,0.00002439,0.0000257,0.0000237,0.00002443,12841.62663328,514602056,3730.32856755,149325809,81,0.000024957994135045
1660262400000,2022-08-12 00:00:00,XRPBULL/USDT,0.00002462,0.00002538,0.0000231,0.00002538,14124.07050349,588980708,7377.99734266,309680202,113,0.000023993154169244
1660176000000,2022-08-11 00:00:00,XRPBULL/USDT,0.00002575,0.00002624,0.00002333,0.00002522,23893.54449355,956590670,11050.73632855,447149076,116,0.000024998581974272
1660089600000,2022-08-10 00:00:00,XRPBULL/USDT,0.000022,0.0000255,0.00002108,0.00002499,9117.57116181,375328105,4295.00994586,176309143,83,0.000024323036729425
1660003200000,2022-08-09 00:00:00,XRPBULL/USDT,0.00002502,0.00002599,0.00002177,0.00002309,5140.74206633,217342891,1711.94548445,73647172,111,0.000023725864348929
1659916800000,2022-08-08 00:00:00,XRPBULL/USDT,0.00002441,0.0000275,0.0000236,0.00002502,6233.0866801,246347208,3293.99186779,127793996,104,0.000025345808591768
1659830400000,2022-08-07 00:00:00,XRPBULL/USDT,0.00002411,0.000026,0.00002321,0.00002414,2921.69579295,121531837,1104.68798627,45161936,65,0.000024063898175778
1659744000000,2022-08-06 00:00:00,XRPBULL/USDT,0.00002417,0.00002669,0.00002337,0.00002411,1482.30779406,60880556,765.75059466,30864598,55,0.00002437356385204
1659657600000,2022-08-05 00:00:00,XRPBULL/USDT,0.00002356,0.00002785,0.0000227,0.00002417,3085.14924957,125009170,1123.37752658,43432077,70,0.000024780516274034
1659571200000,2022-08-04 00:00:00,XRPBULL/USDT,0.00002428,0.000027,0.00002261,0.00002296,4629.44716096,197473953,492.50189968,20267490,77,0.000023488667702678
1659484800000,2022-08-03 00:00:00,XRPBULL/USDT,0.00002353,0.000028,0.00002294,0.000024,12355.89439927,531589910,1577.05509227,67148371,61,0.000023252355381855
1659398400000,2022-08-02 00:00:00,XRPBULL/USDT,0.00002501,0.00003698,0.00002001,0.00002353,8764.93220144,340673021,4900.73985501,177452629,94,0.000026075690061434
1659312000000,2022-08-01 00:00:00,XRPBULL/USDT,0.000025,0.000025,0.000025,0.000025,238.23358671,9529343.4684,0,0,0,0.000025
1659225600000,2022-07-31 00:00:00,XRPBULL/USDT,0.00002658,0.00002904,0.00002525,0.00002525,10397.26262963,382511468.69937078,0,0,0,0.00002718
1659139200000,2022-07-30 00:00:00,XRPBULL/USDT,0.00002348,0.0000305,0.00002213,0.00002641,43224.97519393,1553298707.01406434,0,0,0,0.00002782
1659052800000,2022-07-29 00:00:00,XRPBULL/USDT,0.00002384,0.00002533,0.00002165,0.00002365,28099.53001187,1165337026.34537375,0,0,0,0.00002411
1658966400000,2022-07-28 00:00:00,XRPBULL/USDT,0.00002107,0.00002486,0.00002026,0.00002384,15646.98787514,691595928.76968572,0,0,0,0.00002262
1658880000000,2022-07-27 00:00:00,XRPBULL/USDT,0.00001818,0.00002133,0.0000172,0.00002132,15871.84679752,889186940.98672556,0,0,0,0.00001784
1658793600000,2022-07-26 00:00:00,XRPBULL/USDT,0.00001749,0.00001813,0.00001642,0.00001813,6241.43107283,361044247.6799014,0,0,0,0.00001728
1658707200000,2022-07-25 00:00:00,XRPBULL/USDT,0.0000221,0.0000221,0.0000178,0.0000178,44964.34607031,2321914565.43239185,0,0,0,0.00001936
1658620800000,2022-07-24 00:00:00,XRPBULL/USDT,0.00002215,0.00002347,0.00002189,0.0000225,8468.3351684,376575009.11636287,0,0,0,0.00002248
1658534400000,2022-07-23 00:00:00,XRPBULL/USDT,0.00002208,0.00002281,0.00002063,0.00002225,8491.52617341,387092062.26864803,0,0,0,0.00002193
1658448000000,2022-07-22 00:00:00,XRPBULL/USDT,0.000024,0.00002416,0.00002134,0.00002197,15567.81808749,676271035.99942332,0,0,0,0.00002302
1658361600000,2022-07-21 00:00:00,XRPBULL/USDT,0.00002322,0.00002395,0.00002007,0.00002315,26634.50632115,1217028442.73184528,0,0,0,0.00002188
1658275200000,2022-07-20 00:00:00,XRPBULL/USDT,0.00002419,0.0000264,0.0000217,0.00002245,62646.07212398,2565669112.73016945,0,0,0,0.00002441
1658188800000,2022-07-19 00:00:00,XRPBULL/USDT,0.00002342,0.0000254,0.000021,0.0000252,30796.08589677,1338578917.53284405,0,0,0,0.000023
1658102400000,2022-07-18 00:00:00,XRPBULL/USDT,0.00001951,0.00002395,0.00001951,0.00002355,47982.49299151,2129120116.10250606,0,0,0,0.00002253
1658016000000,2022-07-17 00:00:00,XRPBULL/USDT,0.00002111,0.00002255,0.00001959,0.0000196,26766.83983634,1291126580.89308905,0,0,0,0.00002073
1657929600000,2022-07-16 00:00:00,XRPBULL/USDT,0.0000179,0.00002203,0.00001788,0.00002069,48380.25296052,2425435677.20236925,0,0,0,0.00001994
1657843200000,2022-07-15 00:00:00,XRPBULL/USDT,0.00001807,0.00002064,0.0000171,0.00001824,74502.36686817,3977221148.80111818,0,0,0,0.00001873
1657756800000,2022-07-14 00:00:00,XRPBULL/USDT,0.00001655,0.00001813,0.000015,0.00001812,27023.91848247,1593624117.62720867,0,0,0,0.00001695
1657670400000,2022-07-13 00:00:00,XRPBULL/USDT,0.00001482,0.00001681,0.00001301,0.00001645,9434.89072523,633167240.11983245,0,0,0,0.0000149
1657584000000,2022-07-12 00:00:00,XRPBULL/USDT,0.00001552,0.0000163,0.00001442,0.00001504,25067.79066482,1639331614.6189831,0,0,0,0.00001529
1657497600000,2022-07-11 00:00:00,XRPBULL/USDT,0.00001707,0.00001728,0.00001488,0.00001511,2806.86423398,173919245.16171998,0,0,0,0.00001613
1657411200000,2022-07-10 00:00:00,XRPBULL/USDT,0.00002045,0.00002045,0.00001606,0.00001687,13500.14323007,700138107.56078518,0,0,0,0.00001928
1657324800000,2022-07-09 00:00:00,XRPBULL/USDT,0.00001996,0.00002092,0.00001968,0.00002045,13053.69549218,645638757.95874997,0,0,0,0.00002021
1657238400000,2022-07-08 00:00:00,XRPBULL/USDT,0.00002108,0.00002218,0.000019,0.00001991,27322.42157772,1287681944.90995329,0,0,0,0.00002121
1657152000000,2022-07-07 00:00:00,XRPBULL/USDT,0.00001859,0.00002028,0.0000174,0.00002,41332.7763366,2232123514.56766084,0,0,0,0.00001851
1657065600000,2022-07-06 00:00:00,XRPBULL/USDT,0.00001665,0.00001854,0.00001645,0.00001823,6726.43489729,386928449.02415631,0,0,0,0.00001738
1656979200000,2022-07-05 00:00:00,XRPBULL/USDT,0.00001794,0.00001797,0.00001531,0.00001696,13318.1256143,820368498.25107965,0,0,0,0.00001623
1656892800000,2022-07-04 00:00:00,XRPBULL/USDT,0.00001664,0.00001755,0.00001575,0.00001755,2756.38931232,162051034.84246512,0,0,0,0.000017
1656806400000,2022-07-03 00:00:00,XRPBULL/USDT,0.00001536,0.00001721,0.00001479,0.00001683,6431.60573386,397193457.79161644,0,0,0,0.00001619
1656720000000,2022-07-02 00:00:00,XRPBULL/USDT,0.0000155,0.00001596,0.00001492,0.00001596,6102.62038219,392573589.48013477,0,0,0,0.00001554
1656633600000,2022-07-01 00:00:00,XRPBULL/USDT,0.000018,0.0000185,0.000015,0.0000155,4295.95876184,269896416.16728673,0,0,0,0.00001591
1656547200000,2022-06-30 00:00:00,XRPBULL/USDT,0.00001734,0.0000183,0.00001444,0.0000183,43984.71860778,2756182151.61021085,0,0,0,0.00001595
1656460800000,2022-06-29 00:00:00,XRPBULL/USDT,0.0000197,0.00001975,0.000017,0.00001822,19684.54561847,1089354163.74656646,0,0,0,0.00001806
1656374400000,2022-06-28 00:00:00,XRPBULL/USDT,0.00002241,0.00002257,0.00001943,0.00001943,13392.61966394,652459933.74095753,0,0,0,0.00002052
1656288000000,2022-06-27 00:00:00,XRPBULL/USDT,0.00002383,0.00002504,0.00002173,0.00002219,4352.06267907,190251050.96982457,0,0,0,0.00002287
1656201600000,2022-06-26 00:00:00,XRPBULL/USDT,0.0000247,0.00002635,0.00002317,0.00002322,10360.29897639,424651542.78416943,0,0,0,0.00002439
1656115200000,2022-06-25 00:00:00,XRPBULL/USDT,0.00002508,0.00002661,0.000023,0.00002346,3973.68362564,159673365.81087641,0,0,0,0.00002488
1656028800000,2022-06-24 00:00:00,XRPBULL/USDT,0.00001995,0.0000285,0.00001956,0.00002583,57938.7500912,2477455253.16429786,0,0,0,0.00002338
1655942400000,2022-06-23 00:00:00,XRPBULL/USDT,0.00001783,0.00001943,0.00001783,0.00001943,4222.87262239,229959411.60980463,0,0,0,0.00001836
1655856000000,2022-06-22 00:00:00,XRPBULL/USDT,0.00001801,0.0000185,0.00001675,0.00001788,5779.06503049,328530806.74393674,0,0,0,0.00001759
1655769600000,2022-06-21 00:00:00,XRPBULL/USDT,0.00001829,0.00001989,0.00001703,0.00001863,5572.04555829,296295530.21579725,0,0,0,0.0000188
1655683200000,2022-06-20 00:00:00,XRPBULL/USDT,0.00001868,0.00001868,0.00001616,0.00001821,2116.73959852,117631772.88654048,0,0,0,0.00001799
1655596800000,2022-06-19 00:00:00,XRPBULL/USDT,0.000015,0.000019,0.0000139,0.00001861,4175.93014826,261791936.61724318,0,0,0,0.00001595
1655510400000,2022-06-18 00:00:00,XRPBULL/USDT,0.00001759,0.00001794,0.0000125,0.000015,26692.88691411,1634010263.98999186,0,0,0,0.00001633
1655424000000,2022-06-17 00:00:00,XRPBULL/USDT,0.00001674,0.00002084,0.00001674,0.00001781,1742.67009856,94669595.41185804,0,0,0,0.0000184
1655337600000,2022-06-16 00:00:00,XRPBULL/USDT,0.000022,0.000025,0.00001572,0.00001674,7260.84255,381197260.74056812,0,0,0,0.00001904
1655251200000,2022-06-15 00:00:00,XRPBULL/USDT,0.000019,0.000022,0.000015,0.00001945,12262.5355094,720132890.50262969,0,0,0,0.00001702
1655164800000,2022-06-14 00:00:00,XRPBULL/USDT,0.00001769,0.00001928,0.00001444,0.000019,5024.88910392,290187799.61187902,0,0,0,0.00001731
1655078400000,2022-06-13 00:00:00,XRPBULL/USDT,0.0000244,0.00002544,0.00001581,0.00001644,24662.97646307,1312263103.15935295,0,0,0,0.00001879
1654992000000,2022-06-12 00:00:00,XRPBULL/USDT,0.00002796,0.00002892,0.00002349,0.0000243,9669.16140794,382013372.87293375,0,0,0,0.00002531
1654905600000,2022-06-11 00:00:00,XRPBULL/USDT,0.00003418,0.00003549,0.0000271,0.0000271,12566.25881789,409289501.91998987,0,0,0,0.0000307
1654819200000,2022-06-10 00:00:00,XRPBULL/USDT,0.00003804,0.00004192,0.00003233,0.0000336,28608.60984222,823494353.64291914,0,0,0,0.00003474
1654732800000,2022-06-09 00:00:00,XRPBULL/USDT,0.00003918,0.00004038,0.00003851,0.00003897,5561.02662907,141068057.33516848,0,0,0,0.00003942
1654646400000,2022-06-08 00:00:00,XRPBULL/USDT,0.00004203,0.00004203,0.00003797,0.00004019,9437.33619201,239484581.21335461,0,0,0,0.0000394
1654560000000,2022-06-07 00:00:00,XRPBULL/USDT,0.00003984,0.00004445,0.000035,0.00004115,8991.38917515,233674403.68268179,0,0,0,0.00003847
1654473600000,2022-06-06 00:00:00,XRPBULL/USDT,0.00003934,0.00004203,0.00003818,0.00004008,6686.46627336,167284477.85397461,0,0,0,0.00003997
1654387200000,2022-06-05 00:00:00,XRPBULL/USDT,0.00003695,0.00003938,0.00003656,0.00003771,2623.66539456,69868509.1379771,0,0,0,0.00003755
1654300800000,2022-06-04 00:00:00,XRPBULL/USDT,0.00003615,0.00003767,0.00003521,0.00003754,6396.94234877,174473800.16001579,0,0,0,0.00003666
1654214400000,2022-06-03 00:00:00,XRPBULL/USDT,0.00004204,0.00004215,0.000035,0.00003654,20493.98686071,556608771.03307649,0,0,0,0.00003681
1654128000000,2022-06-02 00:00:00,XRPBULL/USDT,0.00003904,0.00004103,0.0000379,0.00004103,4561.38038772,117358338.31693516,0,0,0,0.00003886
1654041600000,2022-06-01 00:00:00,XRPBULL/USDT,0.00004607,0.000048,0.00003642,0.00003947,13477.12490054,333772873.89113963,0,0,0,0.00004037
1653955200000,2022-05-31 00:00:00,XRPBULL/USDT,0.000047,0.0000595,0.00004212,0.00004708,29206.72141451,632775445.5421155,0,0,0,0.00004615
1653868800000,2022-05-30 00:00:00,XRPBULL/USDT,0.00003752,0.0000459,0.00003711,0.0000459,9795.60085397,238027607.44859205,0,0,0,0.00004115
1653782400000,2022-05-29 00:00:00,XRPBULL/USDT,0.00003668,0.0000379,0.00003533,0.00003772,2131.11731443,58792668.52582615,0,0,0,0.00003624
1653696000000,2022-05-28 00:00:00,XRPBULL/USDT,0.00003542,0.00003732,0.00003542,0.00003723,4086.06842512,112261610.47832754,0,0,0,0.00003639
1653609600000,2022-05-27 00:00:00,XRPBULL/USDT,0.00003868,0.00004099,0.00003401,0.00003542,4578.19508722,123212258.02432993,0,0,0,0.00003715
1653523200000,2022-05-26 00:00:00,XRPBULL/USDT,0.00004438,0.00004438,0.000034,0.00003824,27848.89689367,727359015.61031991,0,0,0,0.00003828
1653436800000,2022-05-25 00:00:00,XRPBULL/USDT,0.0000433,0.00004904,0.00003976,0.00004337,13801.4962797,320690898.86781347,0,0,0,0.00004303
1653350400000,2022-05-24 00:00:00,XRPBULL/USDT,0.00004393,0.00004506,0.00003837,0.0000433,3500.32373768,84192018.46879026,0,0,0,0.00004157
1653264000000,2022-05-23 00:00:00,XRPBULL/USDT,0.00004846,0.00005041,0.00004231,0.00004231,3566.66781239,75251279.17051417,0,0,0,0.00004739
1653177600000,2022-05-22 00:00:00,XRPBULL/USDT,0.000046,0.00004914,0.00004443,0.00004826,3255.35528697,68292042.37800359,0,0,0,0.00004766
1653091200000,2022-05-21 00:00:00,XRPBULL/USDT,0.00004414,0.0000474,0.0000425,0.00004615,3476.54221191,77229674.42363474,0,0,0,0.00004501
1653004800000,2022-05-20 00:00:00,XRPBULL/USDT,0.00004734,0.00005313,0.00004181,0.00004504,15031.03204665,309435146.81967768,0,0,0,0.00004857
1652918400000,2022-05-19 00:00:00,XRPBULL/USDT,0.00004225,0.00004912,0.00004,0.0000477,14610.07471926,317378738.81849469,0,0,0,0.00004603
1652832000000,2022-05-18 00:00:00,XRPBULL/USDT,0.00005543,0.00005695,0.00004282,0.00004374,14578.76361971,293954241.45620033,0,0,0,0.00004959
1652745600000,2022-05-17 00:00:00,XRPBULL/USDT,0.00005214,0.00005612,0.0000485,0.0000553,3922.15405077,74176697.78440044,0,0,0,0.00005287
1652659200000,2022-05-16 00:00:00,XRPBULL/USDT,0.00005895,0.00005905,0.00004501,0.000049,11037.69141356,219675600.22129496,0,0,0,0.00005024
1652572800000,2022-05-15 00:00:00,XRPBULL/USDT,0.00005201,0.00006099,0.00004828,0.000059,12057.68229826,229139409.32671021,0,0,0,0.00005262
1652486400000,2022-05-14 00:00:00,XRPBULL/USDT,0.00005427,0.00005783,0.000042,0.00005405,8072.45732014,158634920.22536667,0,0,0,0.00005088
1652400000000,2022-05-13 00:00:00,XRPBULL/USDT,0.00004051,0.0000625,0.0000373,0.000052,25973.4832536,487168678.21174603,0,0,0,0.00005331
1652313600000,2022-05-12 00:00:00,XRPBULL/USDT,0.00005497,0.00005865,0.00002638,0.00003787,33920.33190175,902521699.67826248,0,0,0,0.00003758
1652227200000,2022-05-11 00:00:00,XRPBULL/USDT,0.00011429,0.00015,0.00003675,0.00005476,67069.32494726,971678801.03526745,0,0,0,0.00006902
1652140800000,2022-05-10 00:00:00,XRPBULL/USDT,0.0001009,0.00015,0.00009,0.00011393,50106.9101226,446384397.35989995,0,0,0,0.00011225
1652054400000,2022-05-09 00:00:00,XRPBULL/USDT,0.00016902,0.0001705,0.0000911,0.00009835,72528.67785689,595027497.84763759,0,0,0,0.00012189
1651968000000,2022-05-08 00:00:00,XRPBULL/USDT,0.00017772,0.00017772,0.00015797,0.00016377,26165.86007299,155329680.17879311,0,0,0,0.00016845
1651881600000,2022-05-07 00:00:00,XRPBULL/USDT,0.000197,0.00019781,0.00016602,0.00017657,12186.227908,65407849.0034985,0,0,0,0.00018631
1651795200000,2022-05-06 00:00:00,XRPBULL/USDT,0.00019357,0.00020914,0.00018577,0.00019676,15593.82685141,78975217.56564231,0,0,0,0.00019745
1651708800000,2022-05-05 00:00:00,XRPBULL/USDT,0.00025102,0.00027448,0.000176,0.00019355,54592.43865348,265208501.77650847,0,0,0,0.00020584
1651622400000,2022-05-04 00:00:00,XRPBULL/USDT,0.0002126,0.00025244,0.00021214,0.00024919,34438.36920493,146543791.66797318,0,0,0,0.000235
1651536000000,2022-05-03 00:00:00,XRPBULL/USDT,0.00022037,0.00023024,0.00019983,0.0002079,6104.2136503,28480919.0304473,0,0,0,0.00021432
1651449600000,2022-05-02 00:00:00,XRPBULL/USDT,0.00021069,0.00023413,0.00020316,0.00021882,13253.25723257,60456697.72960002,0,0,0,0.00021921
1651363200000,2022-05-01 00:00:00,XRPBULL/USDT,0.00018937,0.00021653,0.00018267,0.00021232,27428.4204332,139590793.82387835,0,0,0,0.00019649
1651276800000,2022-04-30 00:00:00,XRPBULL/USDT,0.00021805,0.00023242,0.00017592,0.00018937,19813.92456341,91632701.60521656,0,0,0,0.00021623
1651190400000,2022-04-29 00:00:00,XRPBULL/USDT,0.00025577,0.00025884,0.00020594,0.00021769,52416.36341804,228396675.66405979,0,0,0,0.00022949
1651104000000,2022-04-28 00:00:00,XRPBULL/USDT,0.00026694,0.00027215,0.00024743,0.00025756,21919.71911062,85143463.72504542,0,0,0,0.00025744
1651017600000,2022-04-27 00:00:00,XRPBULL/USDT,0.00025512,0.00027792,0.00025475,0.00026875,35790.97283069,133435509.46150702,0,0,0,0.00026822
1650931200000,2022-04-26 00:00:00,XRPBULL/USDT,0.00033005,0.00034161,0.0002365,0.0002513,114629.5275183,421680199.22583445,0,0,0,0.00027183
1650844800000,2022-04-25 00:00:00,XRPBULL/USDT,0.00033569,0.00033569,0.00025825,0.00032998,94079.41987176,321010376.7919256,0,0,0,0.00029307
1650758400000,2022-04-24 00:00:00,XRPBULL/USDT,0.00035003,0.00035708,0.00033346,0.00033666,8291.31953955,24119062.57185043,0,0,0,0.00034376
1650672000000,2022-04-23 00:00:00,XRPBULL/USDT,0.00036975,0.00038298,0.00034177,0.00034891,130120.63828733,361594383.60712778,0,0,0,0.00035985
1650585600000,2022-04-22 00:00:00,XRPBULL/USDT,0.00038856,0.00040122,0.00035912,0.00036786,39002.14114789,103519414.92648879,0,0,0,0.00037676
1650499200000,2022-04-21 00:00:00,XRPBULL/USDT,0.00042902,0.0004472,0.00037501,0.00039021,51592.87387268,123916820.14455021,0,0,0,0.00041635
1650412800000,2022-04-20 00:00:00,XRPBULL/USDT,0.00046,0.00046206,0.00041,0.00042748,77137.02069202,171475599.89826828,0,0,0,0.00044984
1650326400000,2022-04-19 00:00:00,XRPBULL/USDT,0.00045411,0.00047691,0.00043591,0.00046239,187869.26453092,406738770.77835358,0,0,0,0.00046189
1650240000000,2022-04-18 00:00:00,XRPBULL/USDT,0.0004269,0.00044793,0.00038979,0.00044793,21309.74816234,51676449.51490787,0,0,0,0.00041236
1650153600000,2022-04-17 00:00:00,XRPBULL/USDT,0.00048477,0.00049064,0.000425,0.0004301,12671.51954949,27086326.89087699,0,0,0,0.00046781
1650067200000,2022-04-16 00:00:00,XRPBULL/USDT,0.00049001,0.00050813,0.00045865,0.00048259,29115.12799227,60252653.53054667,0,0,0,0.00048321
1649980800000,2022-04-15 00:00:00,XRPBULL/USDT,0.00039868,0.00050518,0.00039491,0.00049207,44572.6344706,95135852.13623655,0,0,0,0.00046851
1649894400000,2022-04-14 00:00:00,XRPBULL/USDT,0.00038936,0.00041389,0.00036611,0.00039156,23325.43431325,59512128.37790842,0,0,0,0.00039194
1649808000000,2022-04-13 00:00:00,XRPBULL/USDT,0.00037218,0.00039016,0.00036,0.00038963,22133.22911684,58180368.79179716,0,0,0,0.00038042
1649721600000,2022-04-12 00:00:00,XRPBULL/USDT,0.00034786,0.00038594,0.00034,0.00038024,93478.70456782,262959632.73246822,0,0,0,0.00035548
1649635200000,2022-04-11 00:00:00,XRPBULL/USDT,0.00044933,0.00045412,0.00032841,0.00034443,191403.98552641,440462147.26625036,0,0,0,0.00043455
1649548800000,2022-04-10 00:00:00,XRPBULL/USDT,0.00046451,0.00048625,0.00044803,0.00044899,160880.39585456,347415349.24938156,0,0,0,0.00046307
1649462400000,2022-04-09 00:00:00,XRPBULL/USDT,0.00045728,0.00047327,0.0004551,0.00046878,17588.311543,37804519.4142702,0,0,0,0.00046524
1649376000000,2022-04-08 00:00:00,XRPBULL/USDT,0.00052019,0.00052643,0.00044293,0.00044743,24249.02232686,50777104.56711735,0,0,0,0.00047755
1649289600000,2022-04-07 00:00:00,XRPBULL/USDT,0.00047177,0.00056442,0.00046004,0.00051831,162412.6582771,331642535.57480311,0,0,0,0.00048972
1649203200000,2022-04-06 00:00:00,XRPBULL/USDT,0.000574,0.00059416,0.00045892,0.00045892,138900.9928429,252863410.80527339,0,0,0,0.00054931
1649116800000,2022-04-05 00:00:00,XRPBULL/USDT,0.00061559,0.00063245,0.00058875,0.00058875,76876.19760332,123735559.56507198,0,0,0,0.00062129
1649030400000,2022-04-04 00:00:00,XRPBULL/USDT,0.00063189,0.00064207,0.00057377,0.00061729,32683.68074386,53047791.92504564,0,0,0,0.00061611
1648944000000,2022-04-03 00:00:00,XRPBULL/USDT,0.00060922,0.00066628,0.0005913,0.00064782,45009.10362117,71320944.8562631,0,0,0,0.00063107
1648857600000,2022-04-02 00:00:00,XRPBULL/USDT,0.0006216,0.00066143,0.00060688,0.00062088,51215.03506872,81091920.57747469,0,0,0,0.00063156
1648771200000,2022-04-01 00:00:00,XRPBULL/USDT,0.00059082,0.00062945,0.00056872,0.00061449,46941.53499957,77534790.0949405,0,0,0,0.00060542
1648684800000,2022-03-31 00:00:00,XRPBULL/USDT,0.00070195,0.0007297,0.00055,0.00057391,129153.99033245,206041256.64593797,0,0,0,0.00062683
1648598400000,2022-03-30 00:00:00,XRPBULL/USDT,0.00069418,0.00072446,0.00065976,0.00070025,249714.80887308,357445922.78806741,0,0,0,0.0006986
1648512000000,2022-03-29 00:00:00,XRPBULL/USDT,0.000717,0.00076886,0.00067,0.00070206,120655.86758116,169917393.1883504,0,0,0,0.00071008
1648425600000,2022-03-28 00:00:00,XRPBULL/USDT,0.00069599,0.00082551,0.000695,0.00071127,135179.8113661,181116272.00049704,0,0,0,0.00074637
1648339200000,2022-03-27 00:00:00,XRPBULL/USDT,0.00066,0.0007,0.00062715,0.00068876,146865.83609523,217690632.7447698,0,0,0,0.00067465
1648252800000,2022-03-26 00:00:00,XRPBULL/USDT,0.00062171,0.00064187,0.00061953,0.00062974,42507.77773066,67314449.60335016,0,0,0,0.00063148
1648166400000,2022-03-25 00:00:00,XRPBULL/USDT,0.00066594,0.00067019,0.00061389,0.00062171,58691.0876801,91329748.93593435,0,0,0,0.00064262
1648080000000,2022-03-24 00:00:00,XRPBULL/USDT,0.0006525,0.00068553,0.00063251,0.00066594,63637.81682355,96972769.41785146,0,0,0,0.00065624
1647993600000,2022-03-23 00:00:00,XRPBULL/USDT,0.0006549,0.00066699,0.00061329,0.00065725,59178.39908014,92448948.30664296,0,0,0,0.00064011
1647907200000,2022-03-22 00:00:00,XRPBULL/USDT,0.00066325,0.00071638,0.00063684,0.00066334,67166.5736618,98985058.06251916,0,0,0,0.00067855
1647820800000,2022-03-21 00:00:00,XRPBULL/USDT,0.00059173,0.00069224,0.0005535,0.00065374,79219.29594087,127733371.31759073,0,0,0,0.00062019
1647734400000,2022-03-20 00:00:00,XRPBULL/USDT,0.00062102,0.00062426,0.000565,0.00058914,37733.8766716,63459452.31914952,0,0,0,0.00059461
1647648000000,2022-03-19 00:00:00,XRPBULL/USDT,0.00057753,0.0006399,0.00057,0.00062529,35798.7247605,58875728.73384436,0,0,0,0.00060803
1647561600000,2022-03-18 00:00:00,XRPBULL/USDT,0.00056176,0.00058178,0.000529,0.00057236,61305.21075471,110809775.01711173,0,0,0,0.00055324
1647475200000,2022-03-17 00:00:00,XRPBULL/USDT,0.00056,0.00057543,0.00054671,0.00056202,52898.04739776,94293651.82591778,0,0,0,0.00056099
1647388800000,2022-03-16 00:00:00,XRPBULL/USDT,0.00051351,0.00056733,0.00049384,0.00056076,37007.09137131,70987615.01910547,0,0,0,0.00052131
1647302400000,2022-03-15 00:00:00,XRPBULL/USDT,0.0005295,0.00053,0.00046401,0.00050878,81308.84020819,162968460.21454098,0,0,0,0.00049892
1647216000000,2022-03-14 00:00:00,XRPBULL/USDT,0.00050141,0.00053455,0.00047293,0.00052208,93180.99158769,184430598.86474292,0,0,0,0.00050523
1647129600000,2022-03-13 00:00:00,XRPBULL/USDT,0.0005576,0.00059638,0.0004908,0.00050709,77695.71347963,143757086.36785708,0,0,0,0.00054046
1647043200000,2022-03-12 00:00:00,XRPBULL/USDT,0.00060764,0.0007,0.00054444,0.00055398,168971.71558612,277699438.1888557,0,0,0,0.00060846
1646956800000,2022-03-11 00:00:00,XRPBULL/USDT,0.00046436,0.0006198,0.00045243,0.00060415,119223.87233352,221408309.56905481,0,0,0,0.00053847
1646870400000,2022-03-10 00:00:00,XRPBULL/USDT,0.00054033,0.00055426,0.00045,0.00047218,72273.56377564,151075561.67552818,0,0,0,0.00047839
1646784000000,2022-03-09 00:00:00,XRPBULL/USDT,0.00044714,0.0005428,0.00044699,0.00053506,84684.60180668,169204873.4692265,0,0,0,0.00050048
1646697600000,2022-03-08 00:00:00,XRPBULL/USDT,0.00045,0.00047093,0.00043901,0.00045015,52255.46147314,115666745.16645972,0,0,0,0.00045177
1646611200000,2022-03-07 00:00:00,XRPBULL/USDT,0.00045237,0.0005111,0.00042,0.00046371,49788.92461067,106974525.0579083,0,0,0,0.00046542
1646524800000,2022-03-06 00:00:00,XRPBULL/USDT,0.00051931,0.00052784,0.00046,0.00046,41896.8923387,85964576.13506665,0,0,0,0.00048737
1646438400000,2022-03-05 00:00:00,XRPBULL/USDT,0.00044769,0.00054441,0.00043366,0.00051914,36466.25246351,70539845.12792215,0,0,0,0.00051695
1646352000000,2022-03-04 00:00:00,XRPBULL/USDT,0.00052679,0.00052679,0.00042,0.00044692,42924.084428,90344968.53293943,0,0,0,0.00047511
1646265600000,2022-03-03 00:00:00,XRPBULL/USDT,0.00055586,0.00061,0.00049699,0.00052799,61347.5979365,113481148.8406673,0,0,0,0.00054059
1646179200000,2022-03-02 00:00:00,XRPBULL/USDT,0.00059296,0.00060153,0.00054606,0.00056132,50221.7492772,88769783.70591036,0,0,0,0.00056575
1646092800000,2022-03-01 00:00:00,XRPBULL/USDT,0.00059882,0.00064,0.0005369,0.00061437,63729.8501569,107717932.95141675,0,0,0,0.00059163
1646006400000,2022-02-28 00:00:00,XRPBULL/USDT,0.00047443,0.0006203,0.00045,0.00060487,91768.91081405,165160413.05737671,0,0,0,0.00055563
1645920000000,2022-02-27 00:00:00,XRPBULL/USDT,0.00052321,0.00057444,0.0004449,0.00047091,74537.07862858,144754960.68294673,0,0,0,0.00051491
1645833600000,2022-02-26 00:00:00,XRPBULL/USDT,0.000593,0.00062,0.00052801,0.00054503,74150.36736275,126882418.58079341,0,0,0,0.0005844
1645747200000,2022-02-25 00:00:00,XRPBULL/USDT,0.00044905,0.00059288,0.00042308,0.00059288,73820.42277617,153990912.0948515,0,0,0,0.00047938
1645660800000,2022-02-24 00:00:00,XRPBULL/USDT,0.0004451,0.000485,0.0003044,0.00045313,106843.33022157,301882286.26206359,0,0,0,0.00035392
